"frame_type","frame_token","intended_vsync","expected_start","expected_end","actual_end","is_jank","delay_ms"
"SF",3191509,448235241386921,448235241386921,448235258053587,448235231135126,1,-10.251795
"SF",3191522,448235258099909,448235258099909,448235274766575,448235245499709,1,-12.600200
"SF",3191535,448235274823672,448235274823672,448235291490338,448235263900506,1,-10.923166
"SF",3191548,448235291537539,448235291537539,448235308204205,448235279176426,1,-12.361113
"SF",3191561,448235308248771,448235308248771,448235324915437,448235297182082,1,-11.066689
"SF",3191574,448235324966140,448235324966140,448235341632806,448235312620721,1,-12.345419
"SF",3191587,448235341684064,448235341684064,448235358350730,448235328877964,1,-12.806100
"SF",3191600,448235358396205,448235358396205,448235375062871,448235345904413,1,-12.491792
"SF",3191613,448235375107365,448235375107365,448235391774031,448235362197015,1,-12.910350
"SF",3191626,448235391819167,448235391819167,448235408485833,448235379472243,1,-12.346924
"SF",3191639,448235408543356,448235408543356,448235425210022,448235396687901,1,-11.855455
"SF",3191652,448235425243402,448235425243402,448235441910068,448235413365961,1,-11.877441
"SF",3191671,448235441955948,448235441955948,448235458622614,448235430205560,1,-11.750388
"SF",3191690,448235458670316,448235458670316,448235475336982,448235445368158,1,-13.302158
"SF",3191703,448235475379764,448235475379764,448235492046430,448235460761509,1,-14.618255
"SF",3191722,448235492084449,448235492084449,448235508751115,448235477474359,1,-14.610090
"SF",3191735,448235508804014,448235508804014,448235525470680,448235494788487,1,-14.015527
"SF",3191748,448235525512981,448235525512981,448235542179647,448235511501825,1,-14.011156
"SF",3191761,448235542227723,448235542227723,448235558894389,448235528153965,1,-14.073758
"SF",3191774,448235558937515,448235558937515,448235575604181,448235544533645,1,-14.403870
"SF",3191787,448235575650321,448235575650321,448235592316987,448235561291905,1,-14.358416
"SF",3191800,448235592358492,448235592358492,448235609025158,448235577632725,1,-14.725767
"SF",3191813,448235609069683,448235609069683,448235625736349,448235594689244,1,-14.380439
"SF",3191826,448235625785712,448235625785712,448235642452378,448235611481317,1,-14.304395
"SF",3191839,448235642510287,448235642510287,448235659176953,448235628378778,1,-14.131509
"SF",3191852,448235659220575,448235659220575,448235675887241,448235644980829,1,-14.239746
"SF",3191865,448235675931581,448235675931581,448235692598247,448235661944411,1,-13.987170
"SF",3191878,448235692645510,448235692645510,448235709312176,448235678732050,1,-13.913460
"SF",3191891,448235709347758,448235709347758,448235726014424,448235695268508,1,-14.079250
"SF",3191904,448235726061423,448235726061423,448235742728089,448235711654454,1,-14.406969
"SF",3191917,448235742773072,448235742773072,448235759439738,448235729169712,1,-13.603360
"SF",3191930,448235759492435,448235759492435,448235776159101,448235745480015,1,-14.012420
"SF",3191943,448235776200482,448235776200482,448235792867148,448235761436477,1,-14.764005
"SF",3191956,448235792915059,448235792915059,448235809581725,448235779083002,1,-13.832057
"SF",3191969,448235809620271,448235809620271,448235826286937,448235795413609,1,-14.206662
"SF",3191982,448235826331472,448235826331472,448235842998138,448235812118606,1,-14.212866
"SF",3191995,448235843042278,448235843042278,448235859708944,448235829793126,1,-13.249152
"SF",3192008,448235859766106,448235859766106,448235876432772,448235845410232,1,-14.355874
"SF",3192021,448235876472388,448235876472388,448235893139054,448235864296991,1,-12.175397
"SF",3192034,448235893188062,448235893188062,448235909854728,448235879068272,1,-14.119790
"SF",3192047,448235909896527,448235909896527,448235926563193,448235896193272,1,-13.703255
"SF",3192060,448235926604849,448235926604849,448235943271515,448235912595006,1,-14.009843
"SF",3192073,448235943309664,448235943309664,448235959976330,448235930013340,1,-13.296324
"SF",3192086,448235960021672,448235960021672,448235976688338,448235945669957,1,-14.351715
"SF",3192099,448235976742393,448235976742393,448235993409059,448235962427688,1,-14.314705
"SF",3192112,448235993450266,448235993450266,448236010116932,448235980070144,1,-13.380122
"SF",3192125,448236010159366,448236010159366,448236026826032,448235995464268,1,-14.695098
"SF",3192144,448236026869490,448236026869490,448236043536156,448236012171259,1,-14.698231
"SF",3192163,448236043585219,448236043585219,448236060251885,448236030041498,1,-13.543721
"SF",3192182,448236060289351,448236060289351,448236076956017,448236045288284,1,-15.001067
"SF",3192195,448236077002769,448236077002769,448236093669435,448236062748651,1,-14.254118
"SF",3192214,448236093714626,448236093714626,448236110381292,448236082179438,1,-11.535188
"SF",3192233,448236110435779,448236110435779,448236127102445,448236096765619,1,-13.670160
"SF",3192252,448236127148861,448236127148861,448236143815527,448236116033197,1,-11.115664
"SF",3192271,448236143863660,448236143863660,448236160530326,448236131230911,1,-12.632749
"SF",3192296,448236160574670,448236160574670,448236177241336,448236146125971,1,-14.448699
"SF",3192321,448236177295207,448236177295207,448236193961873,448236164235956,1,-13.059251
"SF",3192346,448236194005128,448236194005128,448236210671794,448236179945998,1,-14.059130
"SF",3192371,448236210720009,448236210720009,448236227386675,448236196429193,1,-14.290816
"SF",3192396,448236227433886,448236227433886,448236244100552,448236214748611,1,-12.685275
"SF",3192421,448236244152209,448236244152209,448236260818875,448236231389073,1,-12.763136
"SF",3192440,448236260866448,448236260866448,448236277533114,448236247026443,1,-13.840005
"SF",3192459,448236277582698,448236277582698,448236294249364,448236264444330,1,-13.138368
"SF",3192478,448236294287452,448236294287452,448236310954118,448236281648554,1,-12.638898
"SF",3192497,448236311021000,448236311021000,448236327687666,448236296987828,1,-14.033172
"SF",3192522,448236327729804,448236327729804,448236344396470,448236314443191,1,-13.286613
"SF",3192547,448236344449622,448236344449622,448236361116288,448236332330683,1,-12.118939
"SF",3192566,448236361159513,448236361159513,448236377826179,448236347853754,1,-13.305759
"SF",3192585,448236377875574,448236377875574,448236394542240,448236365286005,1,-12.589569
"SF",3192604,448236394593298,448236394593298,448236411259964,448236381528925,1,-13.064373
"SF",3192617,448236411306944,448236411306944,448236427973610,448236398286331,1,-13.020613
"SF",3192636,448236428015982,448236428015982,448236444682648,448236413678298,1,-14.337684
"SF",3192655,448236444729529,448236444729529,448236461396195,448236430050572,1,-14.678957
"SF",3192668,448236461444890,448236461444890,448236478111556,448236446483718,1,-14.961172
"SF",3192681,448236478152805,448236478152805,448236494819471,448236463279047,1,-14.873758
"SF",3192694,448236494862586,448236494862586,448236511529252,448236479897496,1,-14.965090
"SF",3192707,448236511575527,448236511575527,448236528242193,448236496972935,1,-14.602592
"SF",3192720,448236528275252,448236528275252,448236544941918,448236513725092,1,-14.550160
"SF",3192733,448236544990828,448236544990828,448236561657494,448236530381383,1,-14.609445
"SF",3192746,448236561703154,448236561703154,448236578369820,448236546548700,1,-15.154454
"SF",3192759,448236578407695,448236578407695,448236595074361,448236564299881,1,-14.107814
"SF",3192772,448236595116259,448236595116259,448236611782925,448236580728022,1,-14.388237
"SF",3192785,448236611822737,448236611822737,448236628489403,448236597519973,1,-14.302764
"SF",3192798,448236628520532,448236628520532,448236645187198,448236614508702,1,-14.011830
"SF",3192811,448236645241223,448236645241223,448236661907889,448236630850051,1,-14.391172
"SF",3192824,448236661940089,448236661940089,448236678606755,448236647166987,1,-14.773102
"SF",3192837,448236678648227,448236678648227,448236695314893,448236664410517,1,-14.237710
"SF",3192850,448236695350274,448236695350274,448236712016940,448236681252192,1,-14.098082
"SF",3192863,448236712060815,448236712060815,448236728727481,448236698115758,1,-13.945057
"SF",3192876,448236728774791,448236728774791,448236745441457,448236714294347,1,-14.480444
"SF",3192889,448236745479789,448236745479789,448236762146455,448236731410354,1,-14.069435
"SF",3192908,448236762181565,448236762181565,448236778848231,448236747927648,1,-14.253917
"SF",3192927,448236778901334,448236778901334,448236795568000,448236764251093,1,-14.650241
"SF",3192946,448236795616821,448236795616821,448236812283487,448236780910761,1,-14.706060
"SF",3192965,448236812322078,448236812322078,448236828988744,448236798457229,0,0.000000
"SF",3192978,448236829034682,448236829034682,448236845701348,448236814588658,0,0.000000
"SF",3192991,448236845749884,448236845749884,448236862416550,448236831379023,1,-14.370861
"SF",3193004,448236862458561,448236862458561,448236879125227,448236848031285,1,-14.427276
"SF",3193017,448236879169446,448236879169446,448236895836112,448236864679275,1,-14.490171
"SF",3193030,448236895879970,448236895879970,448236912546636,448236881106521,1,-14.773449
"SF",3193049,448236912591974,448236912591974,448236929258640,448236897984085,1,-14.607889
"SF",3193068,448236929305538,448236929305538,448236945972204,448236914905471,1,-14.400067
"SF",3193087,448236946025222,448236946025222,448236962691888,448236931292353,1,-14.732869
"SF",3193106,448236962733364,448236962733364,448236979400030,448236947600336,1,-15.133028
"SF",3193125,448236979440203,448236979440203,448236996106869,448236964285721,1,-15.154482
"SF",3193144,448236996153084,448236996153084,448237012819750,448236981406204,1,-14.746880
"SF",3193163,448237012859685,448237012859685,448237029526351,448236997906001,1,-14.953684
"SF",3193182,448237029574417,448237029574417,448237046241083,448237014514928,1,-15.059489
"SF",3193201,448237046276087,448237046276087,448237062942753,448237031477412,1,-14.798675
"SF",3193220,448237062984414,448237062984414,448237079651080,448237048403763,1,-14.580651
"SF",3193239,448237079695122,448237079695122,448237096361788,448237065495559,1,-14.199563
"SF",3193264,448237096397031,448237096397031,448237113063697,448237082079747,1,-14.317284
"SF",3193289,448237113112851,448237113112851,448237129779517,448237099487259,1,-13.625592
"SF",3193302,448237129803644,448237129803644,448237146470310,448237114967483,1,-14.836161
"SF",3193315,448237146527215,448237146527215,448237163193881,448237132148961,1,-14.378254
"SF",3193346,448237230068728,448237230068728,448237246735394,448237215855952,1,-14.212776
"SF",3193359,448237263477433,448237263477433,448237280144099,448237250283239,1,-13.194194
"SF",3193384,448237296889256,448237296889256,448237313555922,448237283804357,1,-13.084899
"SF",3193409,448237330298917,448237330298917,448237346965583,448237316660802,1,-13.638115
"SF",3193422,448237347007674,448237347007674,448237363674340,448237333617752,1,-13.389922
"SF",3193435,448237363710903,448237363710903,448237380377569,448237350309565,0,0.000000
"SF",3193442,448237380422840,448237380422840,448237397089506,448237367310135,0,0.000000
"SF",3193455,448237397139339,448237397139339,448237413806005,448237384863724,0,0.000000
"SF",3193468,448237413845433,448237413845433,448237430512099,448237401440180,1,-12.405253
"SF",3193494,448237447255755,448237447255755,448237463922421,448237432702306,1,-14.553449
"SF",3193501,448237463968167,448237463968167,448237480634833,448237450783483,1,-13.184684
"SF",3193514,448237480684801,448237480684801,448237497351467,448237466798253,1,-13.886548
"SF",3193521,448237497393637,448237497393637,448237514060303,448237483533849,1,-13.859788
"SF",3193528,448237514105700,448237514105700,448237530772366,448237500449621,1,-13.656079
"SF",3193547,448237530814388,448237530814388,448237547481054,448237517900548,1,-12.913840
"SF",3193560,448237547514953,448237547514953,448237564181619,448237532066483,1,-15.448470
"SF",3193567,448237564226927,448237564226927,448237580893593,448237548701411,1,-15.525516
"SF",3193580,448237580940823,448237580940823,448237597607489,448237567357539,1,-13.583284
"SF",3193593,448237597651017,448237597651017,448237614317683,448237584097285,1,-13.553732
"SF",3193600,448237614353133,448237614353133,448237631019799,448237600888911,1,-13.464222
"SF",3193613,448237631066362,448237631066362,448237647733028,448237616563512,1,-14.502850
"SF",3193632,448237647770306,448237647770306,448237664436972,448237632972407,1,-14.797899
"SF",3193645,448237664474038,448237664474038,448237681140704,448237649801346,1,-14.672692
"SF",3193658,448237681177443,448237681177443,448237697844109,448237667202103,0,0.000000
"SF",3193683,448237731292669,448237731292669,448237747959335,448237716421422,0,0.000000
"SF",3193852,448238148997466,448238148997466,448238165664132,448238134398962,1,-14.598504
"SF",3193865,448238165724369,448238165724369,448238182391035,448238152990840,1,-12.733529
"SF",3193878,448238182431481,448238182431481,448238199098147,448238169405391,1,-13.026090
"SF",3193897,448238215861911,448238215861911,448238232528577,448238202820186,1,-13.041725
"SF",3193904,448238232567915,448238232567915,448238249234581,448238219252884,1,-13.315031
"SF",3193911,448238249291180,448238249291180,448238265957846,448238236265295,1,-13.025885
"SF",3193918,448238266012819,448238266012819,448238282679485,448238252272578,1,-13.740241
"SF",3193925,448238282729961,448238282729961,448238299396627,448238269557368,1,-13.172593
"SF",3193932,448238299435998,448238299435998,448238316102664,448238286229569,1,-13.206429
"SF",3193939,448238316148641,448238316148641,448238332815307,448238332529740,1,16.381099
"SF",3193946,448238349558413,448238349558413,448238366225079,448238347390824,0,0.000000
"SF",3193959,448238366266515,448238366266515,448238382933181,448238351270707,1,-14.995808
"SF",3193966,448238382984361,448238382984361,448238399651027,448238368337642,1,-14.646719
"SF",3193973,448238399690708,448238399690708,448238416357374,448238385652827,1,-14.037881
"SF",3193980,448238416403431,448238416403431,448238433070097,448238403618444,1,-12.784987
"SF",3193987,448238433112909,448238433112909,448238449779575,448238419345821,1,-13.767088
"SF",3193994,448238449821973,448238449821973,448238466488639,448238435072627,1,-14.749346
"SF",3194001,448238466539165,448238466539165,448238483205831,448238453778031,1,-12.761134
"SF",3194008,448238483242670,448238483242670,448238499909336,448238470042761,1,-13.199909
"SF",3194021,448238499953684,448238499953684,448238516620350,448238485316239,1,-14.637445
"SF",3194034,448238516662613,448238516662613,448238533329279,448238503308630,1,-13.353983
"SF",3194077,448238583528155,448238583528155,448238600194821,448238568606115,1,-14.922040
"SF",3194090,448238600234144,448238600234144,448238616900810,448238585645178,1,-14.588966
"SF",3194103,448238616953195,448238616953195,448238633619861,448238603947058,1,-13.006137
"SF",3194116,448238633665484,448238633665484,448238650332150,448238619858801,1,-13.806683
"SF",3194129,448238650374203,448238650374203,448238667040869,448238638943762,1,-11.430441
"SF",3194142,448238667077668,448238667077668,448238683744334,448238652776688,1,-14.300980
"SF",3194149,448238683800004,448238683800004,448238700466670,448238669070430,1,-14.729574
"SF",3194156,448238700507359,448238700507359,448238717174025,448238686170731,1,-14.336628
"SF",3194163,448238717220308,448238717220308,448238733886974,448238703013993,1,-14.206315
"SF",3194170,448238733935406,448238733935406,448238750602072,448238720962479,1,-12.972927
"SF",3194177,448238750636530,448238750636530,448238767303196,448238737394405,1,-13.242125
"SF",3194184,448238767361493,448238767361493,448238784028159,448238753386714,1,-13.974779
"SF",3194191,448238784071446,448238784071446,448238800738112,448238770353837,1,-13.717609
"SF",3194198,448238800778874,448238800778874,448238817445540,448238787920528,1,-12.858346
"SF",3194205,448238817480450,448238817480450,448238834147116,448238804483923,1,-12.996527
"SF",3194212,448238834195705,448238834195705,448238850862371,448238819221879,1,-14.973826
"SF",3194219,448238850909620,448238850909620,448238867576286,448238837629431,1,-13.280189
"SF",3194226,448238867614579,448238867614579,448238884281245,448238852984655,1,-14.629924
"SF",3194233,448238884320713,448238884320713,448238900987379,448238869568762,1,-14.751951
"SF",3194240,448238901025621,448238901025621,448238917692287,448238886218013,1,-14.807608
"SF",3194247,448238917736901,448238917736901,448238934403567,448238903678991,1,-14.057910
"SF",3194254,448238934434118,448238934434118,448238951100784,448238919477209,1,-14.956909
"SF",3194406,448239352153550,448239352153550,448239368820216,448239337063513,1,-15.090037
"SF",3194413,448239368859011,448239368859011,448239385525677,448239355335608,1,-13.523403
"SF",3194420,448239385565027,448239385565027,448239402231693,448239371929236,1,-13.635791
"SF",3194427,448239402247227,448239402247227,448239418913893,448239388851396,1,-13.395831
"SF",3194434,448239418943264,448239418943264,448239435609930,448239405224442,1,-13.718822
"SF",3194441,448239435657465,448239435657465,448239452324131,448239421964270,1,-13.693195
"SF",3194448,448239502478168,448239502478168,448239519144834,448239487103349,1,-15.374819
"SF",3194462,448239702974840,448239702974840,448239719641506,448239687857743,1,-15.117097
"SF",3194475,448239719692682,448239719692682,448239736359348,448239706918209,1,-12.774473
"SF",3194488,448239736390240,448239736390240,448239753056906,448239721168250,1,-15.221990
"SF",3194495,448239753108298,448239753108298,448239769774964,448239739884599,1,-13.223699
"SF",3194502,448239769825842,448239769825842,448239786492508,448239756758012,1,-13.067830
"SF",3194509,448239786530380,448239786530380,448239803197046,448239771989742,1,-14.540638
"SF",3194516,448239803238896,448239803238896,448239819905562,448239788407467,1,-14.831429
"SF",3194523,448239819954259,448239819954259,448239836620925,448239807057247,1,-12.897012
"SF",3194530,448239836664594,448239836664594,448239853331260,448239823383175,1,-13.281419
"SF",3194537,448239853371389,448239853371389,448239870038055,448239840313717,1,-13.057672
"SF",3194544,448239870084254,448239870084254,448239886750920,448239856833207,1,-13.251047
"SF",3194551,448239886794690,448239886794690,448239903461356,448239874346350,1,-12.448340
"SF",3194558,448239903501124,448239903501124,448239920167790,448239890897376,1,-12.603748
"SF",3194565,448239920217610,448239920217610,448239936884276,448239907941565,1,-12.276045
"SF",3194572,448239936927512,448239936927512,448239953594178,448239924829749,1,-12.097763
"SF",3194579,448239953635632,448239953635632,448239970302298,448239940762081,1,-12.873551
"SF",3194586,448239970355121,448239970355121,448239987021787,448239957789140,1,-12.565981
"SF",3194593,448239987056625,448239987056625,448240003723291,448239974691646,1,-12.364979
"SF",3194600,448240003769750,448240003769750,448240020436416,448239990377234,1,-13.392516
"SF",3194829,448240622012631,448240622012631,448240638679297,448240607067054,1,-14.945577
"SF",3194842,448240638725521,448240638725521,448240655392187,448240625985633,1,-12.739888
"SF",3194855,448240655471585,448240655471585,448240672138251,448240642440711,1,-13.030874
"SF",3194868,448240672186476,448240672186476,448240688853142,448240659826657,1,-12.359819
"SF",3194881,448240688905045,448240688905045,448240705571711,448240676392168,1,-12.512877
"SF",3194894,448240705607366,448240705607366,448240722274032,448240692929887,1,-12.677479
"SF",3194907,448240722321476,448240722321476,448240738988142,448240709437822,1,-12.883654
"SF",3194920,448240739033606,448240739033606,448240755700272,448240725766110,1,-13.267496
"SF",3194933,448240755746019,448240755746019,448240772412685,448240742985714,1,-12.760305
"SF",3194946,448240772456985,448240772456985,448240789123651,448240759872921,1,-12.584064
"SF",3194959,448240789171697,448240789171697,448240805838363,448240776661455,1,-12.510242
"SF",3194972,448240805884861,448240805884861,448240822551527,448240793569983,1,-12.314878
"SF",3194985,448240822593763,448240822593763,448240839260429,448240809961626,1,-12.632137
"SF",3194998,448240839300451,448240839300451,448240855967117,448240826205400,1,-13.095051
"SF",3195011,448240856013978,448240856013978,448240872680644,448240844393022,1,-11.620956
"SF",3195018,448240872730045,448240872730045,448240889396711,448240860368771,1,-12.361274
"SF",3195025,448240889443385,448240889443385,448240906110051,448240875928545,1,-13.514840
"SF",3195032,448240906147986,448240906147986,448240922814652,448240892956784,1,-13.191202
"SF",3195039,448240922862720,448240922862720,448240939529386,448240910289547,1,-12.573173
"SF",3195046,448240939587705,448240939587705,448240956254371,448240926132972,1,-13.454733
"SF",3195053,448240956305006,448240956305006,448240972971672,448240942426632,1,-13.878374
"SF",3195060,448240973033869,448240973033869,448240989700535,448240959915443,1,-13.118426
"SF",3195067,448240989754399,448240989754399,448241006421065,448240976300981,1,-13.453418
"SF",3195074,448241006459554,448241006459554,448241023126220,448240993237057,1,-13.222497
"SF",3195147,448241140153636,448241140153636,448241156820302,448241124860796,1,-15.292840
"SF",3195160,448241156862620,448241156862620,448241173529286,448241141884030,0,0.000000
"SF",3195167,448241173549722,448241173549722,448241190216388,448241160194373,0,0.000000
"SF",3195174,448241190263205,448241190263205,448241206929871,448241176204587,0,0.000000
"SF",3195199,448241206964679,448241206964679,448241223631345,448241194455807,1,-12.508872
"SF",3195218,448241223662913,448241223662913,448241240329579,448241208604367,1,-15.058546
"SF",3195237,448241240377137,448241240377137,448241257043803,448241225057207,1,-15.319930
"SF",3195256,448241257090443,448241257090443,448241273757109,448241241732052,1,-15.358391
"SF",3195269,448241273803683,448241273803683,448241290470349,448241260590166,1,-13.213517
"SF",3195282,448241290503976,448241290503976,448241307170642,448241275098223,1,-15.405753
"SF",3195295,448241307221066,448241307221066,448241323887732,448241292327715,1,-14.893351
"SF",3195308,448241323931434,448241323931434,448241340598100,448241308983436,1,-14.947998
"SF",3195315,448241340643551,448241340643551,448241357310217,448241325618486,1,-15.025065
"SF",3195328,448241357357370,448241357357370,448241374024036,448241341933753,1,-15.423617
"SF",3195341,448241374068771,448241374068771,448241390735437,448241360739621,1,-13.329150
"SF",3195354,448241390778358,448241390778358,448241407445024,448241375826860,1,-14.951498
"SF",3195367,448241407502020,448241407502020,448241424168686,448241392717892,1,-14.784128
"SF",3195386,448241424216685,448241424216685,448241440883351,448241409616330,1,-14.600355
"SF",3195399,448241440937022,448241440937022,448241457603688,448241426755571,0,0.000000
"SF",3195412,448241457649432,448241457649432,448241474316098,448241442934526,0,0.000000
"SF",3195557,448241825330174,448241825330174,448241841996840,448241810781532,1,-14.548642
"SF",3195582,448241842051135,448241842051135,448241858717801,448241829970375,1,-12.080760
"SF",3195607,448241858768643,448241858768643,448241875435309,448241846574338,1,-12.194305
"SF",3195626,448241875397657,448241875397657,448241892064323,448241861438067,1,-13.959590
"SF",3195639,448241892121021,448241892121021,448241908787687,448241877787391,1,-14.333630
"SF",3195652,448241908809357,448241908809357,448241925476023,448241895378781,1,-13.430576
"SF",3195665,448241925523617,448241925523617,448241942190283,448241911869911,1,-13.653706
"SF",3195678,448241942241992,448241942241992,448241958908658,448241928589108,1,-13.652884
"SF",3195691,448241958953789,448241958953789,448241975620455,448241945635576,1,-13.318213
"SF",3195704,448241975667880,448241975667880,448241992334546,448241962262041,1,-13.405839
"SF",3195717,448241992365046,448241992365046,448242009031712,448241978775266,1,-13.589780
"SF",3195730,448242009068067,448242009068067,448242025734733,448241997275917,1,-11.792150
"SF",3195743,448242025779566,448242025779566,448242042446232,448242012643104,1,-13.136462
"SF",3195756,448242042492048,448242042492048,448242059158714,448242029258908,1,-13.233140
"SF",3195769,448242059198767,448242059198767,448242075865433,448242046149004,1,-13.049763
"SF",3195782,448242075912815,448242075912815,448242092579481,448242063387489,1,-12.525326
"SF",3195795,448242092617647,448242092617647,448242109284313,448242080327349,1,-12.290298
"SF",3195808,448242109359043,448242109359043,448242126025709,448242097228106,1,-12.130937
"SF",3195821,448242126075031,448242126075031,448242142741697,448242114710691,1,-11.364340
"SF",3195834,448242142788150,448242142788150,448242159454816,448242130295611,1,-12.492539
"SF",3195847,448242159495588,448242159495588,448242176162254,448242150072141,1,-9.423447
"SF",3195866,448242176213925,448242176213925,448242192880591,448242164283038,0,0.000000
"SF",3195915,448242226366252,448242226366252,448242243032918,448242212023760,0,0.000000
"SF",3195934,448242243077290,448242243077290,448242259743956,448242230129677,1,-12.947613
"SF",3195953,448242259782266,448242259782266,448242276448932,448242244655189,1,-15.127077
"SF",3195966,448242276479375,448242276479375,448242293146041,448242263586097,1,-12.893278
"SF",3195979,448242293181900,448242293181900,448242309848566,448242278872474,1,-14.309426
"SF",3195998,448242309902569,448242309902569,448242326569235,448242295494179,1,-14.408390
"SF",3196017,448242326603689,448242326603689,448242343270355,448242313076739,1,-13.526950
"SF",3196042,448242343313344,448242343313344,448242359980010,448242329632606,1,-13.680738
"SF",3196067,448242360014485,448242360014485,448242376681151,448242347897540,1,-12.116945
"SF",3196092,448242376718417,448242376718417,448242393385083,448242362770424,1,-13.947993
"SF",3196111,448242393425082,448242393425082,448242410091748,448242379762123,1,-13.662959
"SF",3196130,448242410130072,448242410130072,448242426796738,448242398776039,1,-11.354033
"SF",3196149,448242426826477,448242426826477,448242443493143,448242412628863,1,-14.197614
"SF",3196168,448242443536636,448242443536636,448242460203302,448242430110919,1,-13.425717
"SF",3196187,448242460241503,448242460241503,448242476908169,448242446775225,1,-13.466278
"SF",3196206,448242476970844,448242476970844,448242493637510,448242464388913,1,-12.581931
"SF",3196225,448242493692016,448242493692016,448242510358682,448242480158770,1,-13.533246
"SF",3196244,448242510395556,448242510395556,448242527062222,448242501246091,1,-9.149465
"SF",3196263,448242527114914,448242527114914,448242543781580,448242514979571,1,-12.135343
"SF",3196282,448242543831155,448242543831155,448242560497821,448242530779457,1,-13.051698
"SF",3196301,448242560549678,448242560549678,448242577216344,448242549957436,1,-10.592242
"SF",3196320,448242577261729,448242577261729,448242593928395,448242562581418,1,-14.680311
"SF",3196339,448242593977162,448242593977162,448242610643828,448242580362790,0,0.000000
"SF",3196358,448242610696055,448242610696055,448242627362721,448242598303301,0,0.000000
"SF",3196599,448242928241492,448242928241492,448242944908158,448242913953041,0,0.000000
"SF",3196618,448242944959846,448242944959846,448242961626512,448242932474851,1,-12.484995
"SF",3196637,448242961679944,448242961679944,448242978346610,448242946350177,1,-15.329767
"SF",3196650,448242978410735,448242978410735,448242995077401,448242963533689,1,-14.877046
"SF",3196663,448242995130601,448242995130601,448243011797267,448242981085976,1,-14.044625
"SF",3196676,448243011854867,448243011854867,448243028521533,448242998066648,1,-13.788219
"SF",3196689,448243028591539,448243028591539,448243045258205,448243015100421,1,-13.491118
"SF",3196702,448243045303175,448243045303175,448243061969841,448243031623207,1,-13.679968
"SF",3196715,448243062013178,448243062013178,448243078679844,448243048869098,1,-13.144080
"SF",3196728,448243078720963,448243078720963,448243095387629,448243065446490,1,-13.274473
"SF",3196741,448243095456153,448243095456153,448243112122819,448243081756630,1,-13.699523
"SF",3196754,448243112162934,448243112162934,448243128829600,448243098442218,1,-13.720716
"SF",3196767,448243128876840,448243128876840,448243145543506,448243114777830,1,-14.099010
"SF",3196780,448243145599517,448243145599517,448243162266183,448243132561887,1,-13.037630
"SF",3196793,448243162319031,448243162319031,448243178985697,448243148483233,1,-13.835798
"SF",3196806,448243179029351,448243179029351,448243195696017,448243166525348,1,-12.504003
"SF",3196819,448243195737413,448243195737413,448243212404079,448243182476845,1,-13.260568
"SF",3196832,448243212469459,448243212469459,448243229136125,448243199347817,1,-13.121642
"SF",3196845,448243229176021,448243229176021,448243245842687,448243215465940,1,-13.710081
"SF",3196858,448243245886367,448243245886367,448243262553033,448243235331052,1,-10.555315
"SF",3196877,448243262595243,448243262595243,448243279261909,448243249991331,0,0.000000
"SF",3197268,448243797392011,448243797392011,448243814058677,448243783203652,0,0.000000
"SF",3197275,448243814204249,448243814204249,448243830870915,448243801511188,1,-12.693061
"SF",3197282,448243830914100,448243830914100,448243847580766,448243816152057,1,-14.762043
"SF",3197289,448243847471834,448243847471834,448243864138500,448243835234780,1,-12.237054
"SF",3197296,448243864179121,448243864179121,448243880845787,448243850864907,1,-13.314214
"SF",3197303,448243880891837,448243880891837,448243897558503,448243868479653,1,-12.412184
"SF",3197310,448243897603842,448243897603842,448243914270508,448243884246173,1,-13.357669
"SF",3197317,448243914305677,448243914305677,448243930972343,448243901844765,1,-12.460912
"SF",3197324,448243931022850,448243931022850,448243947689516,448243917702472,1,-13.320378
"SF",3197331,448243947737918,448243947737918,448243964404584,448243935101194,1,-12.636724
"SF",3197338,448243964448855,448243964448855,448243981115521,448243951657265,1,-12.791590
"SF",3197345,448243981156950,448243981156950,448243997823616,448243969222003,1,-11.934947
"SF",3197406,448244064705726,448244064705726,448244081372392,448244050315468,1,-14.390258
"SF",3197425,448244081424127,448244081424127,448244098090793,448244068741331,1,-12.682796
"SF",3197444,448244098136647,448244098136647,448244114803313,448244085768878,1,-12.367769
"SF",3197457,448244114853615,448244114853615,448244131520281,448244101942706,1,-12.910909
"SF",3197470,448244131556850,448244131556850,448244148223516,448244119749551,1,-11.807299
"SF",3197483,448244148279437,448244148279437,448244164946103,448244136328245,1,-11.951192
"SF",3197496,448244164982721,448244164982721,448244181649387,448244152832111,1,-12.150610
"SF",3197509,448244181684358,448244181684358,448244198351024,448244170256671,1,-11.427687
"SF",3197522,448244198399814,448244198399814,448244215066480,448244186688434,1,-11.711380
"SF",3197535,448244215259765,448244215259765,448244231926431,448244203091998,1,-12.167767
"SF",3197548,448244231986266,448244231986266,448244248652932,448244219586383,1,-12.399883
"SF",3197561,448244248671665,448244248671665,448244265338331,448244237060789,1,-11.610876
"SF",3197574,448244265393014,448244265393014,448244282059680,448244255073647,1,-10.319367
"SF",3197587,448244282099512,448244282099512,448244298766178,448244269637897,1,-12.461615
"SF",3197600,448244298806208,448244298806208,448244315472874,448244286150104,1,-12.656104
"SF",3197613,448244315511427,448244315511427,448244332178093,448244304023314,1,-11.488113
"SF",3197626,448244332226619,448244332226619,448244348893285,448244319940835,1,-12.285784
