frame_number,intended_vsync_ns,expected_start_ns,expected_end_ns,actual_present_ns,is_jank,delay_ms
4048811,253136417937311,253136417937311,253136434537311,253136421526615,0,-13.010696
4048818,253136434645244,253136434645244,253136451245244,253136438265507,0,-12.979737
4048825,253136451355581,253136451355581,253136467955581,253136454851486,0,-13.104095
4048832,253136468082674,253136468082674,253136484682674,253136471914921,0,-12.767753
4048839,253136484794142,253136484794142,253136501394142,253136488626510,0,-12.767632
4048846,253136501502784,253136501502784,253136518102784,253136504761275,0,-13.341509
4048853,253136518211155,253136518211155,253136534811155,253136521878910,0,-12.932245
4048860,253136534921353,253136534921353,253136551521353,253136539193078,0,-12.328275
4048867,253136551624383,253136551624383,253136568224383,253136556048222,0,-12.176161
4048874,253136568345792,253136568345792,253136584945792,253136572182093,0,-12.763699
4048881,253136585054424,253136585054424,253136601654424,253136588458175,0,-13.196249
4048888,253136601758407,253136601758407,253136618358407,253136604954594,0,-13.403813
4048895,253136618459636,253136618459636,253136635059636,253136621904341,0,-13.155295
4048902,253136635182861,253136635182861,253136651782861,253136639100468,0,-12.682393
4048909,253136651895217,253136651895217,253136668495217,253136655838791,0,-12.656426
4048916,253136668594599,253136668594599,253136685194599,253136672905277,0,-12.289322
4048923,253136685294063,253136685294063,253136701894063,253136688747847,0,-13.146216
4048930,253136702015974,253136702015974,253136718615974,253136705199385,0,-13.416589
4048937,253136718716935,253136718716935,253136735316935,253136722406457,0,-12.910478
4048944,253136735414510,253136735414510,253136752014510,253136739481002,0,-12.533508
4048951,253136752114054,253136752114054,253136768714054,253136755452153,0,-13.261901
4048958,253136768812958,253136768812958,253136785412958,253136772218754,0,-13.194204
4048965,253136785512969,253136785512969,253136802112969,253136790022139,0,-12.090830
4048972,253136802214989,253136802214989,253136818814989,253136806325810,0,-12.489179
4048979,253136818914532,253136818914532,253136835514532,253136823041182,0,-12.473350
4048986,253136835616649,253136835616649,253136852216649,253136839157394,0,-13.059255
4048993,253136852323673,253136852323673,253136868923673,253136855887048,0,-13.036625
4049000,253136869028557,253136869028557,253136885628557,253136873237716,0,-12.390841
4049079,253137069516897,253137069516897,253137086116897,253137073813237,0,-12.303660
4049092,253137086223320,253137086223320,253137102823320,253137089378219,0,-13.445101
4049105,253137102929499,253137102929499,253137119529499,253137105660770,0,-13.868729
4049118,253137119626585,253137119626585,253137136226585,253137123707646,0,-12.518939
4049131,253137136323381,253137136323381,253137152923381,253137139915207,0,-13.008174
4049144,253137153076134,253137153076134,253137169676134,253137156804855,0,-12.871279
4049157,253137169802557,253137169802557,253137186402557,253137173288294,0,-13.114263
4049170,253137186525529,253137186525529,253137203125529,253137189873132,0,-13.252397
4049183,253137203217695,253137203217695,253137219817695,253137206433964,0,-13.383731
4049196,253137219922545,253137219922545,253137236522545,253137223416997,0,-13.105548
4049209,253137236621997,253137236621997,253137253221997,253137240381800,0,-12.840197
4049222,253137253322811,253137253322811,253137269922811,253137256729456,0,-13.193355
4049235,253137270024187,253137270024187,253137286624187,253137274039596,0,-12.584591
4049248,253137286727113,253137286727113,253137303327113,253137290159836,0,-13.167277
4049261,253137303430407,253137303430407,253137320030407,253137306466273,0,-13.564134
4049274,253137320134670,253137320134670,253137336734670,253137323707972,0,-13.026698
4049287,253137336838377,253137336838377,253137353438377,253137340861657,0,-12.576720
4049300,253137353552919,253137353552919,253137370152919,253137356595423,0,-13.557496
4049313,253137370256255,253137370256255,253137386856255,253137373528162,0,-13.328093
4049326,253137386958447,253137386958447,253137403558447,253137390506067,0,-13.052380
4049339,253137403656829,253137403656829,253137420256829,253137407349817,0,-12.907012
4049352,253137420384799,253137420384799,253137436984799,253137424213466,0,-12.771333
4049365,253137437086993,253137437086993,253137453686993,253137440506027,0,-13.180966
4049378,253137453811394,253137453811394,253137470411394,253137457005091,0,-13.406303
4049391,253137470506061,253137470506061,253137487106061,253137473861657,0,-13.244404
4049404,253137487213358,253137487213358,253137503813358,253137491056401,0,-12.756957
4049417,253137503927221,253137503927221,253137520527221,253137507107873,0,-13.419348
4049436,253137520633867,253137520633867,253137537233867,253137524609990,0,-12.623877
4049443,253137537342159,253137537342159,253137553942159,253137540606450,0,-13.335709
4049450,253137554044958,253137554044958,253137570644958,253137557647628,0,-12.997330
4049457,253137570744962,253137570744962,253137587344962,253137574289433,0,-13.055529
4049464,253137587444971,253137587444971,253137604044971,253137590441452,0,-13.603519
4049471,253137604146650,253137604146650,253137620746650,253137607683151,0,-13.063499
4049478,253137620848060,253137620848060,253137637448060,253137624772792,0,-12.675268
4049485,253137637548798,253137637548798,253137654148798,253137640851526,0,-13.297272
4049492,253137654251940,253137654251940,253137670851940,253137658049280,0,-12.802660
4049499,253137670951744,253137670951744,253137687551744,253137674182744,0,-13.369000
4049506,253137687665698,253137687665698,253137704265698,253137691725671,0,-12.540027
4049513,253137704367533,253137704367533,253137720967533,253137708205612,0,-12.761921
4049520,253137721068487,253137721068487,253137737668487,253137724527592,0,-13.140895
4049527,253137737767786,253137737767786,253137754367786,253137740858607,0,-13.509179
4049534,253137754477542,253137754477542,253137771077542,253137757614222,0,-13.463320
4049541,253137771180348,253137771180348,253137787780348,253137774247563,0,-13.532785
4049548,253137787898412,253137787898412,253137804498412,253137790874069,0,-13.624343
4049555,253137804601105,253137804601105,253137821201105,253137808476120,0,-12.724985
4049562,253137821303077,253137821303077,253137837903077,253137825394780,0,-12.508297
4049569,253137838006548,253137838006548,253137854606548,253137841501592,0,-13.104956
4049576,253137854708001,253137854708001,253137871308001,253137858353235,0,-12.954766
4049583,253137871413265,253137871413265,253137888013265,253137875613163,0,-12.400102
4049590,253137888119066,253137888119066,253137904719066,253137892103398,0,-12.615668
4049597,253137904824868,253137904824868,253137921424868,253137908606735,0,-12.818133
4049604,253137921555920,253137921555920,253137938155920,253137925543258,0,-12.612662
4049611,253137938262763,253137938262763,253137954862763,253137942193853,0,-12.668910
4049618,253137954968844,253137954968844,253137971568844,253137958643926,0,-12.924918
4049625,253137971677147,253137971677147,253137988277147,253137975215947,0,-13.061200
4049632,253137988387704,253137988387704,253138004987704,253137991871749,0,-13.115955
4049639,253138005096849,253138005096849,253138021696849,253138008779017,0,-12.917832
4049646,253138021799958,253138021799958,253138038399958,253138025665776,0,-12.734182
4049653,253138038507132,253138038507132,253138055107132,253138042157436,0,-12.949696
4049660,253138055210996,253138055210996,253138071810996,253138059367681,0,-12.443315
4049667,253138071916411,253138071916411,253138088516411,253138075577112,0,-12.939299
4049674,253138088618213,253138088618213,253138105218213,253138092309697,0,-12.908516
4049681,253138105321547,253138105321547,253138121921547,253138110157109,0,-11.764438
4049688,253138122025960,253138122025960,253138138625960,253138125986902,0,-12.639058
4049695,253138138729177,253138138729177,253138155329177,253138142586553,0,-12.742624
4049702,253138155435739,253138155435739,253138172035739,253138159236943,0,-12.798796
4049787,253138372616438,253138372616438,253138389216438,253138382203415,0,-7.013023
4049800,253138389322487,253138389322487,253138405922487,253138395012660,0,-10.909827
4049813,253138406028413,253138406028413,253138422628413,253138410426559,0,-12.201854
4049826,253138422734222,253138422734222,253138439334222,253138426308803,0,-13.025419
4049839,253138439486446,253138439486446,253138456086446,253138442530848,0,-13.555598
4049852,253138456227126,253138456227126,253138472827126,253138459867763,0,-12.959363
4049865,253138472943771,253138472943771,253138489543771,253138476209682,0,-13.334089
4049878,253138489660919,253138489660919,253138506260919,253138492842290,0,-13.418629
4049891,253138506373864,253138506373864,253138522973864,253138509647100,0,-13.326764
4049904,253138523082739,253138523082739,253138539682739,253138526059006,0,-13.623733
4049917,253138539791798,253138539791798,253138556391798,253138543010626,0,-13.381172
4049930,253138556499234,253138556499234,253138573099234,253138560245774,0,-12.853460
4049943,253138573204860,253138573204860,253138589804860,253138576918300,0,-12.886560
4049956,253138589923505,253138589923505,253138606523505,253138593957769,0,-12.565736
4049969,253138606639895,253138606639895,253138623239895,253138610027512,0,-13.212383
4049982,253138623343063,253138623343063,253138639943063,253138626935145,0,-13.007918
4049995,253138640083722,253138640083722,253138656683722,253138644206711,0,-12.477011
4050008,253138656786091,253138656786091,253138673386091,253138660125616,0,-13.260475
4050021,253138673488115,253138673488115,253138690088115,253138677642054,0,-12.446061
4050034,253138690189408,253138690189408,253138706789408,253138693685593,0,-13.103815
4050047,253138706890365,253138706890365,253138723490365,253138710208786,0,-13.281579
4050060,253138723608348,253138723608348,253138740208348,253138727759324,0,-12.449024
4050073,253138740311250,253138740311250,253138756911250,253138744143642,0,-12.767608
4050086,253138757006235,253138757006235,253138773606235,253138760178025,0,-13.428210
4050099,253138773723827,253138773723827,253138790323827,253138777397629,0,-12.926198
4050112,253138790422285,253138790422285,253138807022285,253138793809046,0,-13.213239
4050125,253138807125918,253138807125918,253138823725918,253138810495407,0,-13.230511
4050144,253138823827801,253138823827801,253138840427801,253138827312464,0,-13.115337
4050151,253138840535571,253138840535571,253138857135571,253138843939011,0,-13.196560
4050158,253138857238322,253138857238322,253138873838322,253138862061448,0,-11.776874
4050165,253138873938001,253138873938001,253138890538001,253138878002202,0,-12.535799
4050172,253138890657715,253138890657715,253138907257715,253138893858240,0,-13.399475
4050179,253138907356520,253138907356520,253138923956520,253138911096157,0,-12.860363
4050186,253138924069415,253138924069415,253138940669415,253138927850835,0,-12.818580
4050193,253138940783521,253138940783521,253138957383521,253138944069422,0,-13.314099
4050200,253138957486804,253138957486804,253138974086804,253138960903651,0,-13.183153
4050207,253138974227513,253138974227513,253138990827513,253138977602870,0,-13.224643
4050214,253138990931905,253138990931905,253139007531905,253138994831792,0,-12.700113
4050221,253139007635316,253139007635316,253139024235316,253139010980515,0,-13.254801
4050228,253139024339254,253139024339254,253139040939254,253139027179205,0,-13.760049
4050235,253139041040344,253139041040344,253139057640344,253139044433721,0,-13.206623
4050242,253139057756788,253139057756788,253139074356788,253139061939377,0,-12.417411
4050249,253139074460939,253139074460939,253139091060939,253139077691126,0,-13.369813
4050256,253139091161984,253139091161984,253139107761984,253139094566941,0,-13.195043
4050263,253139107874259,253139107874259,253139124474259,253139111737758,0,-12.736501
4050270,253139124577905,253139124577905,253139141177905,253139128471156,0,-12.706749
4050277,253139141282427,253139141282427,253139157882427,253139145077357,0,-12.805070
4050284,253139157985291,253139157985291,253139174585291,253139161386765,0,-13.198526
4050291,253139174687992,253139174687992,253139191287992,253139179356207,0,-11.931785
4050298,253139191391136,253139191391136,253139207991136,253139195092250,0,-12.898886
4050305,253139208335732,253139208335732,253139224935732,253139212022385,0,-12.913347
4050312,253139225060525,253139225060525,253139241660525,253139228877894,0,-12.782631
4050319,253139241741332,253139241741332,253139258341332,253139245355719,0,-12.985613
4050326,253139258425618,253139258425618,253139275025618,253139261812221,0,-13.213397
4050333,253139275111955,253139275111955,253139291711955,253139278453904,0,-13.258051
4050340,253139291827569,253139291827569,253139308427569,253139295387172,0,-13.040397
4050347,253139308535982,253139308535982,253139325135982,253139312670944,0,-12.465038
4050354,253139325248569,253139325248569,253139341848569,253139329221644,0,-12.626925
4050361,253139341931078,253139341931078,253139358531078,253139345968063,0,-12.563015
4050368,253139358611548,253139358611548,253139375211548,253139361903366,0,-13.308182
4050375,253139375318359,253139375318359,253139391918359,253139379059739,0,-12.858620
4050382,253139392007426,253139392007426,253139408607426,253139396219122,0,-12.388304
4050389,253139408687162,253139408687162,253139425287162,253139412054246,0,-13.232916
4050396,253139425361524,253139425361524,253139441961524,253139428986537,0,-12.974987
4050403,253139442040924,253139442040924,253139458640924,253139445395310,0,-13.245614
4050410,253139458723495,253139458723495,253139475323495,253139462795335,0,-12.528160
4050489,253139659011414,253139659011414,253139675611414,253139662615159,0,-12.996255
4050502,253139675706024,253139675706024,253139692306024,253139679926071,0,-12.379953
4050515,253139692400759,253139692400759,253139709000759,253139695540818,0,-13.459941
4050528,253139709100314,253139709100314,253139725700314,253139712145636,0,-13.554678
4050541,253139726115761,253139726115761,253139742715761,253139729856126,0,-12.859635
4050554,253139742827745,253139742827745,253139759427745,253139746406743,0,-13.021002
4050567,253139759526568,253139759526568,253139776126568,253139763460495,0,-12.666073
4050580,253139776260919,253139776260919,253139792860919,253139779623988,0,-13.236931
4050593,253139792967083,253139792967083,253139809567083,253139796778937,0,-12.788146
4050606,253139809679819,253139809679819,253139826279819,253139812878993,0,-13.400826
4050619,253139826389786,253139826389786,253139842989786,253139829220261,0,-13.769525
4050632,253139843101970,253139843101970,253139859701970,253139847238857,0,-12.463113
4050645,253139859808680,253139859808680,253139876408680,253139863310675,0,-13.098005
4050658,253139876515437,253139876515437,253139893115437,253139880280605,0,-12.834832
4050671,253139893249474,253139893249474,253139909849474,253139896397507,0,-13.451967
4050684,253139909959733,253139909959733,253139926559733,253139913202520,0,-13.357213
4050697,253139926666748,253139926666748,253139943266748,253139929776901,0,-13.489847
4050710,253139943373278,253139943373278,253139959973278,253139946740892,0,-13.232386
4050723,253139960080373,253139960080373,253139976680373,253139963226771,0,-13.453602
4050736,253139976788931,253139976788931,253139993388931,253139980247402,0,-13.141529
4050749,253139993493260,253139993493260,253140010093260,253139996684291,0,-13.408969
4050762,253140010199167,253140010199167,253140026799167,253140013648403,0,-13.150764
4050775,253140026895820,253140026895820,253140043495820,253140030391933,0,-13.103887
4050788,253140043626788,253140043626788,253140060226788,253140047542486,0,-12.684302
4050801,253140060336129,253140060336129,253140076936129,253140064143764,0,-12.792365
4050814,253140077038487,253140077038487,253140093638487,253140080068731,0,-13.569756
4050833,253140093778278,253140093778278,253140110378278,253140097238978,0,-13.139300
4050840,253140110489736,253140110489736,253140127089736,253140113445888,0,-13.643848
4050847,253140127197822,253140127197822,253140143797822,253140130461717,0,-13.336105
4050854,253140143902394,253140143902394,253140160502394,253140147084235,0,-13.418159
4050861,253140160627073,253140160627073,253140177227073,253140163778611,0,-13.448462
4050868,253140177358036,253140177358036,253140193958036,253140181556483,0,-12.401553
4050875,253140194057959,253140194057959,253140210657959,253140197346156,0,-13.311803
4050882,253140210763117,253140210763117,253140227363117,253140213664027,0,-13.699090
4050889,253140227484335,253140227484335,253140244084335,253140231746914,0,-12.337421
4050896,253140244189612,253140244189612,253140260789612,253140247333950,0,-13.455662
4050903,253140260915602,253140260915602,253140277515602,253140264617885,0,-12.897717
4050910,253140277621250,253140277621250,253140294221250,253140281381801,0,-12.839449
4050917,253140294326875,253140294326875,253140310926875,253140297518764,0,-13.408111
4050924,253140311033003,253140311033003,253140327633003,253140313953782,0,-13.679221
4050931,253140327738124,253140327738124,253140344338124,253140331329555,0,-13.008569
4050938,253140344443174,253140344443174,253140361043174,253140347416876,0,-13.626298
4050945,253140361166462,253140361166462,253140377766462,253140364818976,0,-12.947486
4050952,253140377866659,253140377866659,253140394466659,253140381545010,0,-12.921649
4050959,253140394566683,253140394566683,253140411166683,253140398087286,0,-13.079397
4050966,253140411265404,253140411265404,253140427865404,253140414870042,0,-12.995362
4050973,253140427983462,253140427983462,253140444583462,253140431695277,0,-12.888185
4050980,253140444684526,253140444684526,253140461284526,253140448256110,0,-13.028416
4050987,253140461411520,253140461411520,253140478011520,253140465314174,0,-12.697346
4050994,253140478141083,253140478141083,253140494741083,253140482675258,0,-12.065825
4051001,253140494883710,253140494883710,253140511483710,253140498243902,0,-13.239808
4051008,253140511623615,253140511623615,253140528223615,253140514979172,0,-13.244443
4051015,253140528322155,253140528322155,253140544922155,253140531836879,0,-13.085276
4051022,253140545026616,253140545026616,253140561626616,253140548350552,0,-13.276064
4051029,253140561753256,253140561753256,253140578353256,253140564921270,0,-13.431986
4051036,253140578452087,253140578452087,253140595052087,253140581757615,0,-13.294472
4051043,253140595164913,253140595164913,253140611764913,253140598267992,0,-13.496921
4051050,253140611867928,253140611867928,253140628467928,253140615138637,0,-13.329291
4051057,253140628573851,253140628573851,253140645173851,253140631796799,0,-13.377052
4051064,253140645277787,253140645277787,253140661877787,253140648373664,0,-13.504123
4051071,253140661981577,253140661981577,253140678581577,253140665666998,0,-12.914579
4051078,253140678684780,253140678684780,253140695284780,253140681992275,0,-13.292505
4051085,253140695431455,253140695431455,253140712031455,253140698484422,0,-13.547033
4051092,253140712193394,253140712193394,253140728793394,253140716474046,0,-12.319348
4051099,253140728891919,253140728891919,253140745491919,253140732505784,0,-12.986135
4051106,253140745615940,253140745615940,253140762215940,253140748547899,0,-13.668041
4051185,253140946113990,253140946113990,253140962713990,253140949302863,0,-13.411127
4051210,253140979537954,253140979537954,253140996137954,253140983430915,0,-12.707039
4051223,253140996288678,253140996288678,253141012888678,253140999763475,0,-13.125203
4051236,253141013002389,253141013002389,253141029602389,253141016838711,0,-12.763678
4051249,253141029681198,253141029681198,253141046281198,253141032814541,0,-13.466657
4051262,253141046381844,253141046381844,253141062981844,253141049659023,0,-13.322821
4051275,253141063080650,253141063080650,253141079680650,253141066320278,0,-13.360372
4051288,253141079782419,253141079782419,253141096382419,253141083010667,0,-13.371752
4051301,253141096498988,253141096498988,253141113098988,253141099918139,0,-13.180849
4051314,253141113205975,253141113205975,253141129805975,253141116440720,0,-13.365255
4051327,253141129912440,253141129912440,253141146512440,253141133695319,0,-12.817121
4051340,253141146635861,253141146635861,253141163235861,253141150292080,0,-12.943781
4051353,253141163342289,253141163342289,253141179942289,253141167138190,0,-12.804099
4051366,253141180048823,253141180048823,253141196648823,253141183581224,0,-13.067599
4051379,253141196755672,253141196755672,253141213355672,253141200568324,0,-12.787348
4051392,253141213461180,253141213461180,253141230061180,253141216387865,0,-13.673315
4051405,253141230182816,253141230182816,253141246782816,253141233595710,0,-13.187106
4051418,253141246911348,253141246911348,253141263511348,253141249888068,0,-13.623280
4051431,253141263623648,253141263623648,253141280223648,253141267050014,0,-13.173634
4051444,253141280346216,253141280346216,253141296946216,253141283751389,0,-13.194827
4051457,253141297058725,253141297058725,253141313658725,253141300311367,0,-13.347358
4051470,253141313768721,253141313768721,253141330368721,253141316918138,0,-13.450583
4051483,253141330476774,253141330476774,253141347076774,253141333621262,0,-13.455512
4051496,253141347216488,253141347216488,253141363816488,253141350696458,0,-13.120030
4051509,253141363925597,253141363925597,253141380525597,253141367521247,0,-13.004350
4051522,253141380640377,253141380640377,253141397240377,253141383887986,0,-13.352391
4051541,253141397352522,253141397352522,253141413952522,253141401002937,0,-12.949585
4051548,253141414065757,253141414065757,253141430665757,253141416903042,0,-13.762715
4051555,253141430781291,253141430781291,253141447381291,253141434688443,0,-12.692848
4051562,253141447494076,253141447494076,253141464094076,253141450640753,0,-13.453323
4051569,253141464225969,253141464225969,253141480825969,253141467473029,0,-13.352940
4051576,253141480947734,253141480947734,253141497547734,253141484102138,0,-13.445596
4051583,253141497656899,253141497656899,253141514256899,253141501310878,0,-12.946021
4051590,253141514391672,253141514391672,253141530991672,253141518300137,0,-12.691535
4051597,253141531117438,253141531117438,253141547717438,253141534562303,0,-13.155135
4051604,253141547819732,253141547819732,253141564419732,253141551543546,0,-12.876186
4051611,253141564526639,253141564526639,253141581126639,253141568336635,0,-12.790004
4051618,253141581227421,253141581227421,253141597827421,253141584630704,0,-13.196717
4051625,253141597931820,253141597931820,253141614531820,253141600970669,0,-13.561151
4051632,253141614632534,253141614632534,253141631232534,253141617318732,0,-13.913802
4051639,253141631333809,253141631333809,253141647933809,253141634921923,0,-13.011886
4051646,253141648035137,253141648035137,253141664635137,253141652059007,0,-12.576130
4051653,253141664759701,253141664759701,253141681359701,253141668419155,0,-12.940546
4051660,253141681460666,253141681460666,253141698060666,253141685172288,0,-12.888378
4051667,253141698162641,253141698162641,253141714762641,253141701298794,0,-13.463847
4051674,253141714866457,253141714866457,253141731466457,253141717786221,0,-13.680236
4051681,253141731565876,253141731565876,253141748165876,253141735635505,0,-12.530371
4051688,253141748296882,253141748296882,253141764896882,253141752010464,0,-12.886418
4051695,253141764999559,253141764999559,253141781599559,253141769001635,0,-12.597924
4051702,253141781702458,253141781702458,253141798302458,253141785205573,0,-13.096885
4051709,253141798418145,253141798418145,253141815018145,253141801561041,0,-13.457104
4051716,253141815121485,253141815121485,253141831721485,253141817900641,0,-13.820844
4051723,253141831826584,253141831826584,253141848426584,253141836040738,0,-12.385846
4051730,253141848549194,253141848549194,253141865149194,253141852024949,0,-13.124245
4051737,253141865298352,253141865298352,253141881898352,253141868483446,0,-13.414906
4051744,253141882007199,253141882007199,253141898607199,253141885536791,0,-13.070408
4051751,253141898714796,253141898714796,253141915314796,253141902269253,0,-13.045543
4051758,253141915420494,253141915420494,253141932020494,253141918952603,0,-13.067891
4051765,253141932149978,253141932149978,253141948749978,253141936637458,0,-12.112520
4051772,253141948856102,253141948856102,253141965456102,253141952296923,0,-13.159179
4051779,253141965562707,253141965562707,253141982162707,253141969950039,0,-12.212668
4051786,253141982269079,253141982269079,253141998869079,253141985577033,0,-13.292046
4051793,253141998994470,253141998994470,253142015594470,253142003037442,0,-12.557028
4051800,253142015705222,253142015705222,253142032305222,253142019234788,0,-13.070434
4051807,253142032416590,253142032416590,253142049016590,253142035847786,0,-13.168804
4051880,253142232984106,253142232984106,253142249584106,253142241216886,0,-8.367220
4051893,253142249697688,253142249697688,253142266297688,253142252858893,0,-13.438795
4051906,253142266411109,253142266411109,253142283011109,253142269611295,0,-13.399814
4051919,253142283118376,253142283118376,253142299718376,253142286585090,0,-13.133286
4051932,253142299877885,253142299877885,253142316477885,253142303488858,0,-12.989027
4051945,253142316609230,253142316609230,253142333209230,253142319677497,0,-13.531733
4051958,253142333331185,253142333331185,253142349931185,253142336614346,0,-13.316839
4051971,253142350029716,253142350029716,253142366629716,253142353064745,0,-13.564971
4051984,253142366734092,253142366734092,253142383334092,253142369750007,0,-13.584085
4051997,253142383450217,253142383450217,253142400050217,253142386352343,0,-13.697874
4052010,253142400158658,253142400158658,253142416758658,253142403597135,0,-13.161523
4052023,253142416865179,253142416865179,253142433465179,253142420430915,0,-13.034264
4052036,253142433589198,253142433589198,253142450189198,253142436636237,0,-13.552961
4052049,253142450303432,253142450303432,253142466903432,253142453408821,0,-13.494611
4052062,253142467012842,253142467012842,253142483612842,253142470279873,0,-13.332969
4052075,253142483722513,253142483722513,253142500322513,253142487172329,0,-13.150184
4052088,253142500433340,253142500433340,253142517033340,253142504237678,0,-12.795662
4052101,253142517155051,253142517155051,253142533755051,253142520269823,0,-13.485228
4052114,253142533864743,253142533864743,253142550464743,253142536827969,0,-13.636774
4052127,253142550573034,253142550573034,253142567173034,253142553890143,0,-13.282891
4052140,253142567279086,253142567279086,253142583879086,253142570653531,0,-13.225555
4052153,253142583985115,253142583985115,253142600585115,253142587601814,0,-12.983301
4052166,253142600707111,253142600707111,253142617307111,253142603926196,0,-13.380915
4052179,253142617403375,253142617403375,253142634003375,253142620857918,0,-13.145457
4052192,253142634123033,253142634123033,253142650723033,253142637661181,0,-13.061852
4052205,253142650842521,253142650842521,253142667442521,253142655064745,0,-12.377776
4052218,253142667565133,253142667565133,253142684165133,253142670885180,0,-13.279953
4052237,253142684272474,253142684272474,253142700872474,253142687561123,0,-13.311351
4052244,253142700986315,253142700986315,253142717586315,253142704170295,0,-13.416020
4052251,253142717696639,253142717696639,253142734296639,253142720987841,0,-13.308798
4052258,253142734401540,253142734401540,253142751001540,253142737080817,0,-13.920723
4052265,253142751132814,253142751132814,253142767732814,253142755402513,0,-12.330301
4052272,253142767850124,253142767850124,253142784450124,253142771777758,0,-12.672366
4052279,253142784555407,253142784555407,253142801155407,253142789242968,0,-11.912439
4052286,253142801264110,253142801264110,253142817864110,253142804692674,0,-13.171436
4052293,253142817970298,253142817970298,253142834570298,253142821302823,0,-13.267475
4052300,253142834679171,253142834679171,253142851279171,253142838902759,0,-12.376412
4052307,253142851397345,253142851397345,253142867997345,253142854605558,0,-13.391787
4052314,253142868106082,253142868106082,253142884706082,253142871232998,0,-13.473084
4052321,253142884810560,253142884810560,253142901410560,253142888035368,0,-13.375192
4052328,253142901514808,253142901514808,253142918114808,253142904909756,0,-13.205052
4052335,253142918220336,253142918220336,253142934820336,253142921123786,0,-13.696550
4052342,253142934940966,253142934940966,253142951540966,253142938151781,0,-13.389185
4052349,253142951649585,253142951649585,253142968249585,253142955192430,0,-13.057155
4052356,253142968379989,253142968379989,253142984979989,253142972138637,0,-12.841352
4052363,253142985089826,253142985089826,253143001689826,253142989080655,0,-12.609171
4052370,253143001799681,253143001799681,253143018399681,253143004977139,0,-13.422542
4052377,253143018509532,253143018509532,253143035109532,253143021741666,0,-13.367866
4052384,253143035218213,253143035218213,253143051818213,253143038014859,0,-13.803354
4052391,253143051928604,253143051928604,253143068528604,253143060631680,0,-7.896924
4052398,253143068656639,253143068656639,253143085256639,253143073221036,0,-12.035603
4052405,253143085422553,253143085422553,253143102022553,253143090331916,0,-11.690637
4052412,253143102129880,253143102129880,253143118729880,253143107187507,0,-11.542373
4052419,253143118838502,253143118838502,253143135438502,253143123781665,0,-11.656837
4052426,253143135549033,253143135549033,253143152149033,253143139271411,0,-12.877622
4052433,253143152259692,253143152259692,253143168859692,253143160420458,0,-8.439234
4052440,253143168968326,253143168968326,253143185568326,253143173086311,0,-12.482015
4052447,253143185719649,253143185719649,253143202319649,253143189095710,0,-13.223939
4052454,253143202421897,253143202421897,253143219021897,253143205575366,0,-13.446531
4052461,253143219121338,253143219121338,253143235721338,253143222057137,0,-13.664201
4052468,253143235820067,253143235820067,253143252420067,253143239045255,0,-13.374812
4052475,253143252516961,253143252516961,253143269116961,253143257067878,0,-12.049083
4052482,253143269220421,253143269220421,253143285820421,253143273225350,0,-12.595071
4052489,253143285932606,253143285932606,253143302532606,253143289023730,0,-13.508876
4052496,253143302640921,253143302640921,253143319240921,253143305964892,0,-13.276029
4052503,253143319337008,253143319337008,253143335937008,253143322995573,0,-12.941435
4052510,253143336032146,253143336032146,253143352632146,253143340093960,0,-12.538186
4052589,253143536516418,253143536516418,253143553116418,253143539790738,0,-13.325680
4052602,253143553224381,253143553224381,253143569824381,253143556718350,0,-13.106031
4052615,253143569932304,253143569932304,253143586532304,253143573439460,0,-13.092844
4052628,253143586640892,253143586640892,253143603240892,253143589812100,0,-13.428792
4052641,253143603390629,253143603390629,253143619990629,253143606901049,0,-13.089580
4052654,253143620105797,253143620105797,253143636705797,253143623212857,0,-13.492940
4052667,253143636821621,253143636821621,253143653421621,253143640151212,0,-13.270409
4052680,253143653533218,253143653533218,253143670133218,253143661598152,0,-8.535066
4052693,253143670249236,253143670249236,253143686849236,253143673477465,0,-13.371771
4052706,253143686961435,253143686961435,253143703561435,253143689964647,0,-13.596788
4052719,253143703690684,253143703690684,253143720290684,253143706722867,0,-13.567817
4052732,253143720403256,253143720403256,253143737003256,253143723383390,0,-13.619866
4052745,253143737114140,253143737114140,253143753714140,253143740060107,0,-13.654033
4052758,253143753823029,253143753823029,253143770423029,253143757340787,0,-13.082242
4052771,253143770533025,253143770533025,253143787133025,253143773861214,0,-13.271811
4052784,253143787242822,253143787242822,253143803842822,253143790814583,0,-13.028239
4052797,253143803974173,253143803974173,253143820574173,253143807068855,0,-13.505318
4052810,253143820684848,253143820684848,253143837284848,253143823626839,0,-13.658009
4052823,253143837394536,253143837394536,253143853994536,253143840383715,0,-13.610821
4052836,253143854100672,253143854100672,253143870700672,253143857239143,0,-13.461529
4052849,253143870826654,253143870826654,253143887426654,253143874463630,0,-12.963024
4052862,253143887540072,253143887540072,253143904140072,253143890632128,0,-13.507944
4052875,253143904251520,253143904251520,253143920851520,253143908020516,0,-12.831004
4052888,253143920960282,253143920960282,253143937560282,253143924401538,0,-13.158744
4052901,253143937687329,253143937687329,253143954287329,253143941289071,0,-12.998258
4052914,253143954397946,253143954397946,253143970997946,253143958024911,0,-12.973035
4052927,253143971136530,253143971136530,253143987736530,253143974753752,0,-12.982778
4052946,253143987842588,253143987842588,253144004442588,253143992065519,0,-12.377069
4052953,253144004556864,253144004556864,253144021156864,253144008187997,0,-12.968867
