frame_number,intended_vsync_ns,expected_start_ns,expected_end_ns,actual_present_ns,is_jank,delay_ms
9446601,949948215966026,949948215966026,949948232566026,949948232541969,0,-0.024057
9446638,949948249390123,949948249390123,949948265990123,949948265966327,0,-0.023796
9446675,949948282814832,949948282814832,949948299414832,949948299386614,0,-0.028218
9446712,949948316240548,949948316240548,949948332840548,949948332824399,0,-0.016149
9446749,949948349662925,949948349662925,949948366262925,949948366241392,0,-0.021533
9446786,949948383087300,949948383087300,949948399687300,949948399669736,0,-0.017564
9446823,949948416507899,949948416507899,949948433107899,949948433096289,0,-0.011610
9446860,949948449930303,949948449930303,949948466530303,949948466525653,0,-0.004650
9446897,949948483351997,949948483351997,949948499951997,949948499974912,0,0.022915
9446934,949948516776176,949948516776176,949948533376176,949948533406552,0,0.030376
9446971,949948550205755,949948550205755,949948566805755,949948566831844,0,0.026089
9447008,949948583636137,949948583636137,949948600236137,949948600258440,0,0.022303
9447045,949948617073663,949948617073663,949948633673663,949948633717953,0,0.044290
9447082,949948650504240,949948650504240,949948667104240,949948667107114,0,0.002874
9447119,949948683940713,949948683940713,949948700540713,949948700557880,0,0.017167
9447156,949948717370744,949948717370744,949948733970744,949948733987445,0,0.016701
9447193,949948750805398,949948750805398,949948767405398,949948767405047,0,-0.000351
9447230,949948784238888,949948784238888,949948800838888,949948800849179,0,0.010291
9447267,949948817669745,949948817669745,949948834269745,949948834277240,0,0.007495
9447304,949948851102634,949948851102634,949948867702634,949948867699034,0,-0.003600
9447341,949948884534141,949948884534141,949948901134141,949948901199155,0,0.065014
9447378,949948917964437,949948917964437,949948934564437,949948934561500,0,-0.002937
9447415,949948951410422,949948951410422,949948968010422,949948967989072,0,-0.021350
9447452,949948984840118,949948984840118,949949001440118,949949001458515,0,0.018397
9447489,949949018268163,949949018268163,949949034868163,949949034848447,0,-0.019716
9447526,949949051705579,949949051705579,949949068305579,949949068273008,0,-0.032571
9447563,949949085132154,949949085132154,949949101732154,949949101726946,0,-0.005208
9447600,949949118556990,949949118556990,949949135156990,949949135171934,0,0.014944
9447637,949949151986929,949949151986929,949949168586929,949949168576556,0,-0.010373
9447675,949949185419335,949949185419335,949949202019335,949949202002419,0,-0.016916
9447713,949949218847571,949949218847571,949949235447571,949949235435687,0,-0.011884
9447751,949949252275668,949949252275668,949949268875668,949949268903623,0,0.027955
9447770,949949268988579,949949268988579,949949285588579,949949285600156,0,0.011577
9447807,949949302424007,949949302424007,949949319024007,949949319036761,0,0.012754
9447844,949949335858647,949949335858647,949949352458647,949949352473854,0,0.015207
9447881,949949369289416,949949369289416,949949385889416,949949385893857,0,0.004441
9447937,949949419439520,949949419439520,949949436039520,949949436053281,0,0.013761
9447956,949949436155405,949949436155405,949949452755405,949949452754290,0,-0.001115
9447993,949949469588347,949949469588347,949949486188347,949949486205096,0,0.016749
9448030,949949503019078,949949503019078,949949519619078,949949519623594,0,0.004516
9448067,949949536453949,949949536453949,949949553053949,949949553068012,0,0.014063
9448104,949949569884277,949949569884277,949949586484277,949949586510923,0,0.026646
9448141,949949603326453,949949603326453,949949619926453,949949619942482,0,0.016029
9448178,949949636762693,949949636762693,949949653362693,949949653373919,0,0.011226
9448215,949949670197719,949949670197719,949949686797719,949949686811502,0,0.013783
9448252,949949703637246,949949703637246,949949720237246,949949720246763,0,0.009517
9448289,949949737072439,949949737072439,949949753672439,949949753674579,0,0.002140
9448326,949949770506627,949949770506627,949949787106627,949949787125506,0,0.018879
9448363,949949803941961,949949803941961,949949820541961,949949820565285,0,0.023324
9448376,949949837382710,949949837382710,949949853982710,949949853999002,0,0.016292
9448413,949949870820830,949949870820830,949949887420830,949949887441344,0,0.020514
9448426,949949904257568,949949904257568,949949920857568,949949920882057,0,0.024489
9448451,949949937695367,949949937695367,949949954295367,949949954311502,0,0.016135
9448488,949949971137873,949949971137873,949949987737873,949949987752378,0,0.014505
9448525,949950004577024,949950004577024,949950021177024,949950021195412,0,0.018388
9448562,949950038017131,949950038017131,949950054617131,949950054634662,0,0.017531
9448599,949950071459397,949950071459397,949950088059397,949950088071023,0,0.011626
9448636,949950104899776,949950104899776,949950121499776,949950121504616,0,0.004840
9448673,949950138340564,949950138340564,949950154940564,949950154964211,0,0.023647
9448686,949950171778726,949950171778726,949950188378726,949950188368631,0,-0.010095
9448723,949950205223174,949950205223174,949950221823174,949950221804095,0,-0.019079
9448761,949950238657865,949950238657865,949950255257865,949950255265521,0,0.007656
9448774,949950272093063,949950272093063,949950288693063,949950288680560,0,-0.012503
9448799,949950305534401,949950305534401,949950322134401,949950322116392,0,-0.018009
9448824,949950338970040,949950338970040,949950355570040,949950355547463,0,-0.022577
9448837,949950372404662,949950372404662,949950389004662,949950388987770,0,-0.016892
9448850,949950405837833,949950405837833,949950422437833,949950422437030,0,-0.000803
9448864,949950439272069,949950439272069,949950455872069,949950455873880,0,0.001811
9448878,949950472707268,949950472707268,949950489307268,949950489312152,0,0.004884
9448892,949950506144130,949950506144130,949950522744130,949950522729511,0,-0.014619
9448906,949950539581502,949950539581502,949950556181502,949950556343931,0,0.162429
9448919,949950573014245,949950573014245,949950589614245,949950589596617,0,-0.017628
9448933,949950606485711,949950606485711,949950623085711,949950623125669,0,0.039958
9448947,949950639915094,949950639915094,949950656515094,949950656499163,0,-0.015931
9448966,949950656644561,949950656644561,949950673244561,949950673209857,0,-0.034704
9449003,949950690079170,949950690079170,949950706679170,949950706749570,0,0.070400
9449028,949950723513084,949950723513084,949950740113084,949950740083149,0,-0.029935
9449041,949950756968323,949950756968323,949950773568323,949950773523293,0,-0.045030
9449054,949950790400784,949950790400784,949950807000784,949950807072976,0,0.072192
9449067,949950823833473,949950823833473,949950840433473,949950840395567,0,-0.037906
9449080,949950857293050,949950857293050,949950873893050,949950873910582,0,0.017532
9449093,949950890722498,949950890722498,949950907322498,949950907294411,0,-0.028087
9449106,949950924168432,949950924168432,949950940768432,949950940737079,0,-0.031353
9449120,949950957724574,949950957724574,949950974324574,949951012489399,1,38.164825
9449132,949950974324614,949950974324614,949950990924614,949950990882099,0,-0.042515
9449139,949950991038662,949950991038662,949951007638662,949951007590350,0,-0.048312
9449159,949951024469203,949951024469203,949951041069203,949951041042378,0,-0.026825
9449172,949951057896926,949951057896926,949951074496926,949951074471821,0,-0.025105
9449185,949951091327812,949951091327812,949951107927812,949951107909849,0,-0.017963
9449198,949951124758075,949951124758075,949951141358075,949951141340799,0,-0.017276
9449211,949951158188555,949951158188555,949951174788555,949951174786152,0,-0.002403
9449224,949951191617662,949951191617662,949951208217662,949951208235045,0,0.017383
9449237,949951225045928,949951225045928,949951241645928,949951241676004,0,0.030076
9449250,949951258499164,949951258499164,949951275099164,949951275112852,0,0.013688
9449275,949951291931790,949951291931790,949951308531790,949951308541359,0,0.009569
9449312,949951325374754,949951325374754,949951341974754,949951341994159,0,0.019405
9449337,949951358808853,949951358808853,949951375408853,949951375535745,0,0.126892
9449350,949951392244780,949951392244780,949951408844780,949951408863544,0,0.018764
9449387,949951425715704,949951425715704,949951442315704,949951442329527,0,0.013823
9449400,949951459148868,949951459148868,949951475748868,949951475739399,0,-0.009469
9449413,949951492587901,949951492587901,949951509187901,949951509172097,0,-0.015804
9449426,949951526034971,949951526034971,949951542634971,949951542744648,0,0.109677
9449439,949951559467165,949951559467165,949951576067165,949951576027729,0,-0.039436
9449452,949951592938374,949951592938374,949951609538374,949951609467345,0,-0.071029
9449465,949951626367550,949951626367550,949951642967550,949951642914040,0,-0.053510
9449490,949951659798278,949951659798278,949951676398278,949951676339334,0,-0.058944
9449503,949951693229689,949951693229689,949951709829689,949951709770405,0,-0.059284
9449558,949951743376532,949951743376532,949951759976532,949951759953430,0,-0.023102
9449577,949951760095919,949951760095919,949951776695919,949951776635354,0,-0.060565
9449590,949951793518342,949951793518342,949951810118342,949951810080748,0,-0.037594
9449603,949951826943663,949951826943663,949951843543663,949951843505268,0,-0.038395
9449628,949951860370084,949951860370084,949951876970084,949951876947895,0,-0.022189
9449665,949951893795040,949951893795040,949951910395040,949951910392109,0,-0.002931
9449690,949951927223063,949951927223063,949951943823063,949951943824482,0,0.001419
9449727,949951960653481,949951960653481,949951977253481,949951977353575,0,0.100094
9449752,949951994083405,949951994083405,949952010683405,949952010713154,0,0.029749
9449777,949952027532149,949952027532149,949952044132149,949952044141987,0,0.009838
9449814,949952060965331,949952060965331,949952077565331,949952077585021,0,0.019690
9449851,949952094410833,949952094410833,949952111010833,949952111026264,0,0.015431
9449864,949952127845619,949952127845619,949952144445619,949952144470193,0,0.024574
9449889,949952161285498,949952161285498,949952177885498,949952177898009,0,0.012511
9449926,949952194723971,949952194723971,949952211323971,949952211343606,0,0.019635
9449963,949952228160144,949952228160144,949952244760144,949952244785907,0,0.025763
9449988,949952261616306,949952261616306,949952278216306,949952278213561,0,-0.002745
9450013,949952295055808,949952295055808,949952311655808,949952311643451,0,-0.012357
9450050,949952328493216,949952328493216,949952345093216,949952345087178,0,-0.006038
9450087,949952361930260,949952361930260,949952378530260,949952378506367,0,-0.023893
9450124,949952395367418,949952395367418,949952411967418,949952411943745,0,-0.023673
9450161,949952428799747,949952428799747,949952445399747,949952445386088,0,-0.013659
9450198,949952462235869,949952462235869,949952478835869,949952478835102,0,-0.000767
9450235,949952495668922,949952495668922,949952512268922,949952512266987,0,-0.001935
9450272,949952529105421,949952529105421,949952545705421,949952545715962,0,0.010541
9450309,949952562538931,949952562538931,949952579138931,949952579154438,0,0.015507
9450346,949952595975460,949952595975460,949952612575460,949952612613382,0,0.037922
9450383,949952629412705,949952629412705,949952646012705,949952646054056,0,0.041351
9450457,949952696306783,949952696306783,949952712906783,949952712895161,0,-0.011622
9450482,949952729747555,949952729747555,949952746347555,949952746356139,0,0.008584
9450519,949952763182562,949952763182562,949952779782562,949952779784525,0,0.001963
9450556,949952796623216,949952796623216,949952813223216,949952813224832,0,0.001616
9450581,949952830062068,949952830062068,949952846662068,949952846684549,0,0.022481
9450619,949952863502340,949952863502340,949952880102340,949952880119079,0,0.016739
9450657,949952896945899,949952896945899,949952913545899,949952913543720,0,-0.002179
9450682,949952930389185,949952930389185,949952946989185,949952946992370,0,0.003185
9450720,949952963829952,949952963829952,949952980429952,949952980436095,0,0.006143
9450758,949952997271841,949952997271841,949953013871841,949953013858092,0,-0.013749
9451827,949954468631563,949954468631563,949954485231563,949954568681539,1,83.449976
