frame_index,frame_token,deadline_missed,frame_time_ms,cluster,sampled_time_ns,avg_freq_khz,min_freq_khz,max_freq_khz,sample_count
492,9436917,0,16.148,little,82400000,1668115.559357,1328000.000000,1803000.000000,52
492,9436917,0,16.148,middle,41200000,2246347.392743,2130000.000000,2253000.000000,10
493,9436954,0,16.254,big,41200000,2401000.000000,2401000.000000,2401000.000000,6
493,9436954,0,16.254,little,82400000,1533633.958119,1328000.000000,1803000.000000,36
493,9436954,0,16.254,middle,41200000,2246223.974782,2130000.000000,2253000.000000,10
494,9436991,0,16.176,big,41200000,2242579.899223,1826000.000000,2252000.000000,10
494,9436991,0,16.176,little,82400000,1262186.631784,1197000.000000,1328000.000000,32
494,9436991,0,16.176,middle,41200000,1889581.582136,1491000.000000,2253000.000000,10
495,9437028,0,16.098,big,41200000,2249303.992233,2188000.000000,2252000.000000,10
495,9437028,0,16.098,little,82400000,1314577.193107,1197000.000000,1328000.000000,16
495,9437028,0,16.098,middle,41200000,1942019.732184,696000.000000,2253000.000000,10
496,9437065,0,16.162,big,41200000,2222604.593786,1826000.000000,2252000.000000,10
496,9437065,0,16.162,little,82400000,1323614.512682,1197000.000000,1328000.000000,20
496,9437065,0,16.162,middle,41200000,2231099.873058,1663000.000000,2253000.000000,10
497,9437102,0,16.175,big,41200000,2362712.278471,1426000.000000,2401000.000000,12
497,9437102,0,16.175,little,82400000,1363147.544296,1328000.000000,1803000.000000,16
497,9437102,0,16.175,middle,41200000,1773759.700243,1328000.000000,2253000.000000,10
498,9437139,0,16.221,big,41246542,2374133.010423,2188000.000000,2401000.000000,8
498,9437139,0,16.221,little,82493084,1311709.891147,1197000.000000,1328000.000000,16
498,9437139,0,16.221,middle,41246542,1021623.807542,799000.000000,1491000.000000,10
499,9437176,0,16.24,big,41214822,2188000.000000,2188000.000000,2188000.000000,6
499,9437176,0,16.24,little,82429644,1197000.000000,1197000.000000,1197000.000000,12
499,9437176,0,16.24,middle,41214822,1200531.411200,1024000.000000,1491000.000000,12
500,9437201,0,16.297,big,41200526,2353129.157793,984000.000000,2401000.000000,10
500,9437201,0,16.297,little,82401052,1391389.681603,1328000.000000,1803000.000000,28
500,9437201,0,16.297,middle,41200526,2070691.404741,1328000.000000,2253000.000000,12
501,9437239,0,16.114,big,41215722,2048000.000000,2048000.000000,2048000.000000,6
501,9437239,0,16.114,little,82431444,1197000.000000,1197000.000000,1197000.000000,12
501,9437239,0,16.114,middle,41215722,1560059.263914,1491000.000000,1836000.000000,10
502,9437277,0,16.168,big,41209230,2245282.078505,2188000.000000,2401000.000000,8
502,9437277,0,16.168,little,82418460,1244566.111403,1197000.000000,1328000.000000,20
502,9437277,0,16.168,middle,41209230,1193516.281110,910000.000000,1663000.000000,14
503,9437296,0,16.278,big,41221470,2390954.631482,2252000.000000,2401000.000000,10
503,9437296,0,16.278,little,82442940,1319683.145688,1197000.000000,1328000.000000,20
503,9437296,0,16.278,middle,41221470,1579298.319662,1024000.000000,2130000.000000,14
504,9437333,0,16.282,big,41203474,2401000.000000,2401000.000000,2401000.000000,4
504,9437333,0,16.282,little,82406948,1328000.000000,1328000.000000,1328000.000000,8
504,9437333,0,16.282,middle,41203474,1207902.933622,910000.000000,1999000.000000,8
505,9437370,0,16.349,big,41248630,2248706.078238,2188000.000000,2252000.000000,8
505,9437370,0,16.349,little,82497260,1297610.715871,1197000.000000,1328000.000000,16
505,9437370,0,16.349,middle,41248630,2155571.724855,1836000.000000,2253000.000000,8
506,9437407,0,16.276,big,41220434,2357211.464246,2188000.000000,2401000.000000,8
506,9437407,0,16.276,little,82440868,1357787.715433,1197000.000000,1803000.000000,24
506,9437407,0,16.276,middle,41220434,1103598.037954,910000.000000,1197000.000000,8
507,9437432,0,16.268,big,41211164,2395308.736778,2252000.000000,2401000.000000,6
507,9437432,0,16.268,little,82422328,1322996.271933,1197000.000000,1328000.000000,12
507,9437432,0,16.268,middle,41211164,988624.472291,799000.000000,1197000.000000,6
508,9437445,0,16.18,big,41200000,2343863.959757,2188000.000000,2401000.000000,8
508,9437445,0,16.18,little,82400000,1350583.972998,1328000.000000,1803000.000000,20
508,9437445,0,16.18,middle,41200000,2164012.090049,1663000.000000,2253000.000000,10
509,9437482,0,16.179,big,41200000,2401000.000000,2401000.000000,2401000.000000,6
509,9437482,0,16.179,little,82400000,1356604.846238,1328000.000000,1401000.000000,16
509,9437482,0,16.179,middle,41200000,2191390.830874,1663000.000000,2253000.000000,12
510,9437519,0,16.159,big,41200000,2385884.073422,1826000.000000,2401000.000000,10
510,9437519,0,16.159,little,82400000,1417491.100716,1328000.000000,1803000.000000,20
510,9437519,0,16.159,middle,41200000,2095901.505000,1836000.000000,2253000.000000,8
511,9437556,0,16.169,big,41200000,2368607.873180,1426000.000000,2401000.000000,10
511,9437556,0,16.169,little,82400000,1363233.125000,1328000.000000,1803000.000000,20
511,9437556,0,16.169,middle,41200000,2069150.607743,1328000.000000,2253000.000000,10
512,9437593,0,16.003,big,41200000,2401000.000000,2401000.000000,2401000.000000,6
512,9437593,0,16.003,little,82400000,1328000.000000,1328000.000000,1328000.000000,12
512,9437593,0,16.003,middle,41200000,1389715.894806,1197000.000000,1663000.000000,8
513,9437630,0,16.156,big,41200000,2323587.750461,2188000.000000,2401000.000000,4
513,9437630,0,16.156,little,82400000,1281371.244745,1197000.000000,1328000.000000,8
513,9437630,0,16.156,middle,41200000,2208973.296408,2130000.000000,2253000.000000,4
514,9437667,0,16.153,big,41200000,2401000.000000,2401000.000000,2401000.000000,6
514,9437667,0,16.153,little,82400000,1421776.252427,1328000.000000,1803000.000000,32
514,9437667,0,16.153,middle,41200000,1858437.602184,1491000.000000,2253000.000000,8
515,9437704,0,16.146,big,41200000,2401000.000000,2401000.000000,2401000.000000,6
515,9437704,0,16.146,little,82400000,1328000.000000,1328000.000000,1328000.000000,12
515,9437704,0,16.146,middle,41200000,1213721.932573,799000.000000,2253000.000000,10
516,9437741,0,16.143,big,41200000,2401000.000000,2401000.000000,2401000.000000,2
516,9437741,0,16.143,little,82400000,1357786.615898,1328000.000000,1803000.000000,12
516,9437741,0,16.143,middle,41200000,1381723.657985,910000.000000,2253000.000000,6
517,9437778,0,16.134,big,41200000,2378611.997767,2252000.000000,2401000.000000,8
517,9437778,0,16.134,little,82400000,1371656.919296,1328000.000000,1598000.000000,20
517,9437778,0,16.134,middle,41200000,1852513.183981,1663000.000000,2253000.000000,8
518,9437815,0,16.108,big,41200000,2401000.000000,2401000.000000,2401000.000000,6
518,9437815,0,16.108,little,82400000,1328000.000000,1328000.000000,1328000.000000,12
518,9437815,0,16.108,middle,41200000,1695002.887864,1491000.000000,1836000.000000,8
519,9437852,0,16.149,big,41200000,2401000.000000,2401000.000000,2401000.000000,2
519,9437852,0,16.149,little,82400000,1328000.000000,1328000.000000,1328000.000000,4
519,9437852,0,16.149,middle,41200000,1535650.713641,1328000.000000,1663000.000000,6
520,9437877,0,16.195,big,41200000,2188000.000000,2188000.000000,2188000.000000,6
520,9437877,0,16.195,little,82400000,1252189.664078,1197000.000000,1328000.000000,16
520,9437877,0,16.195,middle,41200000,1706392.318398,1197000.000000,2253000.000000,10
521,9437914,0,16.178,big,41200000,2252000.000000,2252000.000000,2252000.000000,6
521,9437914,0,16.178,little,82400000,1299602.595825,1197000.000000,1328000.000000,20
521,9437914,0,16.178,middle,41200000,2161212.591553,1836000.000000,2253000.000000,10
522,9437951,0,16.162,big,41200000,2230170.668738,2188000.000000,2252000.000000,4
522,9437951,0,16.162,little,82400000,1350948.705728,1197000.000000,1598000.000000,24
522,9437951,0,16.162,middle,41200000,2214850.830850,1663000.000000,2253000.000000,8
523,9437988,0,16.08,big,41212684,2214756.402665,2188000.000000,2252000.000000,8
523,9437988,0,16.08,little,82425368,1197000.000000,1197000.000000,1197000.000000,12
523,9437988,0,16.08,middle,41212684,1346954.530503,1024000.000000,1663000.000000,10
524,9438025,0,16.213,big,41211408,2252000.000000,2252000.000000,2252000.000000,6
524,9438025,0,16.213,little,82422816,1282100.593930,1197000.000000,1328000.000000,16
524,9438025,0,16.213,middle,41211408,2105779.016092,1836000.000000,2253000.000000,8
525,9438062,0,16.219,big,41216494,2252000.000000,2252000.000000,2252000.000000,2
525,9438062,0,16.219,little,82432988,1292048.722691,1197000.000000,1328000.000000,8
525,9438062,0,16.219,middle,41216494,2137877.327800,1836000.000000,2253000.000000,4
526,9438099,0,16.15,big,41234026,2368158.366782,2252000.000000,2401000.000000,10
526,9438099,0,16.15,little,82468052,1355504.848787,1328000.000000,1803000.000000,16
526,9438099,0,16.15,middle,41234026,2234856.583153,1328000.000000,2253000.000000,12
527,9438136,0,16.168,big,41213944,2401000.000000,2401000.000000,2401000.000000,6
527,9438136,0,16.168,little,82427888,1332800.221862,1328000.000000,1803000.000000,16
527,9438136,0,16.168,middle,41213944,2247047.411478,2130000.000000,2253000.000000,8
528,9438173,0,16.176,big,41216946,2394293.206877,2188000.000000,2401000.000000,8
528,9438173,0,16.176,little,82433892,1324024.731029,1197000.000000,1328000.000000,16
528,9438173,0,16.176,middle,41216946,1444933.701759,910000.000000,2253000.000000,14
529,9438198,0,16.073,big,41212168,2390847.892448,2188000.000000,2401000.000000,10
529,9438198,0,16.073,little,82424336,1322110.802858,1197000.000000,1328000.000000,20
529,9438198,0,16.073,middle,41212168,1407285.972483,1024000.000000,1836000.000000,12
530,9438211,0,16.198,big,41200000,2369472.424563,2252000.000000,2401000.000000,10
530,9438211,0,16.198,little,82400000,1300816.624017,1197000.000000,1328000.000000,20
530,9438211,0,16.198,middle,41200000,1282028.822209,1024000.000000,1663000.000000,10
531,9438224,0,16.327,big,41200000,2401000.000000,2401000.000000,2401000.000000,6
531,9438224,0,16.327,little,82400000,1369648.347148,1328000.000000,1401000.000000,24
531,9438224,0,16.327,middle,41200000,865392.206456,696000.000000,910000.000000,12
532,9438262,0,16.266,big,41316530,2369047.316655,2188000.000000,2401000.000000,8
532,9438262,0,16.266,little,82633060,1317142.502710,1197000.000000,1401000.000000,20
532,9438262,0,16.266,middle,41316530,805296.243102,553000.000000,1491000.000000,12
533,9438288,0,16.143,big,41200000,2188000.000000,2188000.000000,2188000.000000,6
533,9438288,0,16.143,little,82400000,1197000.000000,1197000.000000,1197000.000000,12
533,9438288,0,16.143,middle,41200000,1252891.217112,910000.000000,1491000.000000,12
534,9438302,0,16.101,big,41200000,2225133.353010,2188000.000000,2252000.000000,4
534,9438302,0,16.101,little,82400000,1258276.169320,1197000.000000,1401000.000000,16
534,9438302,0,16.101,middle,41200000,1064277.485850,910000.000000,1328000.000000,8
535,9438328,0,16.106,big,41200000,2319062.238252,2252000.000000,2401000.000000,10
535,9438328,0,16.106,little,82400000,1271665.944199,1197000.000000,1401000.000000,32
535,9438328,0,16.106,middle,41200000,1225275.710898,1197000.000000,1328000.000000,8
536,9438347,0,16.152,big,41200000,2378345.273301,2252000.000000,2401000.000000,8
536,9438347,0,16.152,little,82400000,1396178.486796,1197000.000000,1598000.000000,32
536,9438347,0,16.152,middle,41200000,1041701.151359,910000.000000,1197000.000000,8
537,9438384,0,16.162,big,41200000,2349736.466820,2252000.000000,2401000.000000,8
537,9438384,0,16.162,little,82400000,1309667.142330,1197000.000000,1401000.000000,24
537,9438384,0,16.162,middle,41200000,1084962.100170,696000.000000,1197000.000000,10
538,9438421,0,16.234,big,41200000,2398211.266092,2252000.000000,2401000.000000,10
538,9438421,0,16.234,little,82400000,1566321.234867,1401000.000000,1704000.000000,40
538,9438421,0,16.234,middle,41200000,1181902.676311,1024000.000000,1197000.000000,10
539,9438458,0,16.216,big,41200000,2229055.563495,2188000.000000,2252000.000000,8
539,9438458,0,16.216,little,82400000,1560251.176638,1328000.000000,1704000.000000,40
539,9438458,0,16.216,middle,41200000,1058790.988374,799000.000000,1328000.000000,8
540,9438495,0,16.154,big,41200000,2249038.064466,2188000.000000,2252000.000000,10
540,9438495,0,16.154,little,82400000,1557030.860255,1197000.000000,1803000.000000,28
540,9438495,0,16.154,middle,41200000,1222002.499757,910000.000000,1491000.000000,8
541,9438532,0,16.301,big,41200000,2375604.356820,2252000.000000,2401000.000000,10
541,9438532,0,16.301,little,82400000,1305834.462961,1197000.000000,1328000.000000,20
541,9438532,0,16.301,middle,41200000,1324106.567427,1024000.000000,1663000.000000,12
542,9438569,0,16.158,big,41216190,2304020.181705,2188000.000000,2401000.000000,8
542,9438569,0,16.158,little,82432380,1330420.524180,1197000.000000,1803000.000000,28
542,9438569,0,16.158,middle,41216190,2170461.381365,1663000.000000,2253000.000000,10
543,9438606,0,16.131,big,41200000,2377490.732985,2252000.000000,2401000.000000,8
543,9438606,0,16.131,little,82400000,1350419.293459,1197000.000000,1598000.000000,24
543,9438606,0,16.131,middle,41200000,1851792.995218,1491000.000000,1999000.000000,10
544,9438643,0,16.171,big,41248384,2356275.133906,2252000.000000,2401000.000000,10
544,9438643,0,16.171,little,82496768,1372177.817863,1197000.000000,1598000.000000,44
544,9438643,0,16.171,middle,41248384,2203147.370913,1836000.000000,2253000.000000,14
545,9438680,0,16.061,big,41200000,2401000.000000,2401000.000000,2401000.000000,6
545,9438680,0,16.061,little,82400000,1404679.462464,1328000.000000,1598000.000000,24
545,9438680,0,16.061,middle,41200000,2199471.223981,2130000.000000,2253000.000000,8
546,9438717,0,16.083,big,41200000,2367120.669320,2252000.000000,2401000.000000,8
546,9438717,0,16.083,little,82400000,1308196.144951,1197000.000000,1328000.000000,16
546,9438717,0,16.083,middle,41200000,2234181.835922,2130000.000000,2253000.000000,8
547,9438754,0,16.203,big,41200000,2242600.186286,1826000.000000,2401000.000000,12
547,9438754,0,16.203,little,82400000,1708461.622791,1328000.000000,1803000.000000,40
547,9438754,0,16.203,middle,41200000,2253000.000000,2253000.000000,2253000.000000,8
548,9438791,0,16.173,big,41200000,2309593.107621,2188000.000000,2401000.000000,10
548,9438791,0,16.173,little,82400000,1382367.331165,1328000.000000,1803000.000000,24
548,9438791,0,16.173,middle,41200000,2190950.296845,1999000.000000,2253000.000000,8
549,9438828,0,16.154,big,41200000,2401000.000000,2401000.000000,2401000.000000,6
549,9438828,0,16.154,little,82400000,1352793.973471,1328000.000000,1803000.000000,20
549,9438828,0,16.154,middle,41200000,1905178.760680,1663000.000000,2253000.000000,10
550,9438865,0,16.25,big,41200000,2401000.000000,2401000.000000,2401000.000000,8
550,9438865,0,16.25,little,82400000,1391515.518507,1328000.000000,1803000.000000,24
550,9438865,0,16.25,middle,41200000,1494625.726456,1024000.000000,2253000.000000,12
551,9438902,0,16.078,big,41200000,2401000.000000,2401000.000000,2401000.000000,6
551,9438902,0,16.078,little,82400000,1381602.355061,1328000.000000,1598000.000000,24
551,9438902,0,16.078,middle,41200000,1211698.111748,799000.000000,1836000.000000,8
552,9438939,0,16.124,big,41202624,2401000.000000,2401000.000000,2401000.000000,6
552,9438939,0,16.124,little,82405248,1328000.000000,1328000.000000,1328000.000000,12
552,9438939,0,16.124,middle,41202624,1370019.262754,910000.000000,1491000.000000,10
553,9438976,0,16.191,big,41209274,2285074.364280,2188000.000000,2401000.000000,8
553,9438976,0,16.191,little,82418548,1328000.000000,1328000.000000,1328000.000000,12
553,9438976,0,16.191,middle,41209274,2253000.000000,2253000.000000,2253000.000000,6
554,9439013,0,16.134,big,41222550,2188000.000000,2188000.000000,2188000.000000,6
554,9439013,0,16.134,little,82445100,1253024.531791,1197000.000000,1328000.000000,16
554,9439013,0,16.134,middle,41222550,1911135.743907,1663000.000000,2253000.000000,8
555,9439050,0,16.188,big,41219342,2188000.000000,2188000.000000,2188000.000000,6
555,9439050,0,16.188,little,82438684,1226445.793919,1197000.000000,1401000.000000,16
555,9439050,0,16.188,middle,41219342,1781714.641102,1491000.000000,1999000.000000,10
556,9439087,0,16.185,big,41210512,2401000.000000,2401000.000000,2401000.000000,6
556,9439087,0,16.185,little,82421024,1447064.840155,1328000.000000,1704000.000000,28
556,9439087,0,16.185,middle,41210512,1732381.665144,1197000.000000,2253000.000000,10
557,9439124,0,16.257,big,41205204,2401000.000000,2401000.000000,2401000.000000,6
557,9439124,0,16.257,little,82410408,1407061.139984,1328000.000000,1598000.000000,20
557,9439124,0,16.257,middle,41205204,2244550.346311,2130000.000000,2253000.000000,8
558,9439161,0,16.184,big,41218650,2348226.254596,1426000.000000,2401000.000000,14
558,9439161,0,16.184,little,82437300,1490742.027517,1098000.000000,1803000.000000,52
558,9439161,0,16.184,middle,41218650,2167560.176182,1491000.000000,2253000.000000,16
559,9439198,0,16.52,big,41275342,2339593.540424,1277000.000000,2401000.000000,14
559,9439198,0,16.52,little,82550684,1438964.976995,1197000.000000,1803000.000000,40
559,9439198,0,16.52,middle,41275342,1791660.640413,799000.000000,2253000.000000,16
560,9439236,0,16.197,big,41307474,2365519.754076,1277000.000000,2401000.000000,10
560,9439236,0,16.197,little,82614948,1440063.405584,1328000.000000,1803000.000000,32
560,9439236,0,16.197,middle,41307474,1963550.073360,1328000.000000,2253000.000000,14
561,9439274,0,16.154,big,41287176,2278777.322673,2252000.000000,2401000.000000,8
561,9439274,0,16.154,little,82574352,1271558.367555,1197000.000000,1803000.000000,24
561,9439274,0,16.154,middle,41287176,1801164.902802,1328000.000000,2253000.000000,10
562,9439312,0,16.275,big,41270470,2252000.000000,2252000.000000,2252000.000000,8
562,9439312,0,16.275,little,82540940,1589079.580048,1328000.000000,1803000.000000,48
562,9439312,0,16.275,middle,41270470,2243155.345335,1836000.000000,2253000.000000,12
563,9439350,0,16.292,big,41288994,2252000.000000,2252000.000000,2252000.000000,6
563,9439350,0,16.292,little,82577988,1599279.884659,1328000.000000,1803000.000000,44
563,9439350,0,16.292,middle,41288994,2241466.063499,2130000.000000,2253000.000000,10
564,9439387,0,16.337,big,41300588,2252000.000000,2252000.000000,2252000.000000,6
564,9439387,0,16.337,little,82601176,1427299.525046,1197000.000000,1803000.000000,40
564,9439387,0,16.337,middle,41300588,2244738.647692,1999000.000000,2253000.000000,10
565,9439425,0,16.161,big,41302944,2252000.000000,2252000.000000,2252000.000000,8
565,9439425,0,16.161,little,82605888,1230459.986835,1197000.000000,1328000.000000,20
565,9439425,0,16.161,middle,41302944,2161224.749137,2130000.000000,2253000.000000,10
566,9439462,0,16.412,big,41278756,2235890.025416,1745000.000000,2252000.000000,14
566,9439462,0,16.412,little,82557512,1420530.297497,1197000.000000,1803000.000000,36
566,9439462,0,16.412,middle,41278756,2185505.858486,910000.000000,2253000.000000,14
567,9439481,0,16.166,big,41248578,2213147.467823,1426000.000000,2252000.000000,14
567,9439481,0,16.166,little,82497156,1311822.280892,1197000.000000,1328000.000000,16
567,9439481,0,16.166,middle,41248578,2094920.362006,1024000.000000,2253000.000000,8
568,9439537,0,16.23,big,41270020,2245423.016126,2188000.000000,2252000.000000,10
568,9439537,0,16.23,little,82540040,1197000.000000,1197000.000000,1197000.000000,16
568,9439537,0,16.23,middle,41270020,1152694.133950,910000.000000,1197000.000000,10
569,9439544,0,16.198,big,41236902,2193553.660263,2188000.000000,2252000.000000,8
569,9439544,0,16.198,little,82473804,1197000.000000,1197000.000000,1197000.000000,12
569,9439544,0,16.198,middle,41236902,894548.518848,696000.000000,1197000.000000,10
570,9439557,0,16.189,big,41250472,2239563.361311,2188000.000000,2252000.000000,8
570,9439557,0,16.189,little,82500944,1293538.450336,1197000.000000,1803000.000000,20
570,9439557,0,16.189,middle,41250472,1958966.201550,1663000.000000,2253000.000000,8
571,9439582,0,16.175,big,41242576,2248813.123215,2188000.000000,2252000.000000,6
571,9439582,0,16.175,little,82485152,1197000.000000,1197000.000000,1197000.000000,8
571,9439582,0,16.175,middle,41242576,751529.047070,696000.000000,1024000.000000,6
572,9439619,0,16.187,big,41228766,2252000.000000,2252000.000000,2252000.000000,8
572,9439619,0,16.187,little,82457532,1205135.024160,1197000.000000,1328000.000000,20
572,9439619,0,16.187,middle,41228766,1634755.419553,1328000.000000,2253000.000000,14
573,9439656,0,16.174,big,41238782,2252000.000000,2252000.000000,2252000.000000,6
573,9439656,0,16.174,little,82477564,1435647.555425,1197000.000000,1803000.000000,44
573,9439656,0,16.174,middle,41238782,2215325.493488,2130000.000000,2253000.000000,10
574,9439693,0,16.096,big,41285016,2193315.302966,2048000.000000,2252000.000000,6
574,9439693,0,16.096,little,82570032,1335399.503236,1197000.000000,1803000.000000,28
574,9439693,0,16.096,middle,41285016,1642119.511883,696000.000000,2253000.000000,10
575,9439730,0,16.18,big,41243906,2222663.779517,2048000.000000,2252000.000000,10
575,9439730,0,16.18,little,82487812,1372813.602911,1197000.000000,1598000.000000,36
575,9439730,0,16.18,middle,41243906,2238152.366510,1999000.000000,2253000.000000,12
576,9439767,0,16.097,big,41200000,2233665.886214,2048000.000000,2252000.000000,8
576,9439767,0,16.097,little,82400000,1301041.443228,1197000.000000,1328000.000000,24
576,9439767,0,16.097,middle,41200000,2069716.852354,1663000.000000,2253000.000000,12
577,9439804,0,15.894,big,41200000,2252000.000000,2252000.000000,2252000.000000,4
577,9439804,0,15.894,little,82400000,1353418.223968,1197000.000000,1803000.000000,16
577,9439804,0,15.894,middle,41200000,2213096.334029,2130000.000000,2253000.000000,6
578,9439841,0,16.127,big,41200000,2216138.390680,2188000.000000,2252000.000000,8
578,9439841,0,16.127,little,82400000,1291844.799053,1197000.000000,1401000.000000,24
578,9439841,0,16.127,middle,41200000,2207926.008131,2130000.000000,2253000.000000,8
579,9439878,0,16.163,big,41200000,2252000.000000,2252000.000000,2252000.000000,6
579,9439878,0,16.163,little,82400000,1306352.827100,1197000.000000,1328000.000000,16
579,9439878,0,16.163,middle,41200000,2210475.363155,1999000.000000,2253000.000000,8
580,9439915,0,16.133,big,41200000,2252000.000000,2252000.000000,2252000.000000,4
580,9439915,0,16.133,little,82400000,1380755.748180,1328000.000000,1803000.000000,20
580,9439915,0,16.133,middle,41200000,2253000.000000,2253000.000000,2253000.000000,4
581,9439952,0,16.072,big,41200000,2252000.000000,2252000.000000,2252000.000000,6
581,9439952,0,16.072,little,82400000,1304108.549090,1197000.000000,1328000.000000,16
581,9439952,0,16.072,middle,41200000,2230361.178277,2130000.000000,2253000.000000,8
582,9439989,0,16.105,big,41200000,2183159.816748,1426000.000000,2252000.000000,10
582,9439989,0,16.105,little,82400000,1431011.119393,1098000.000000,1803000.000000,52
582,9439989,0,16.105,middle,41200000,2138296.707184,1999000.000000,2253000.000000,8
583,9440026,0,16.115,big,41200000,2231625.811942,2048000.000000,2252000.000000,10
583,9440026,0,16.115,little,82400000,1411606.496638,1197000.000000,1803000.000000,52
583,9440026,0,16.115,middle,41200000,1900939.332160,696000.000000,2253000.000000,18
584,9440063,0,16.272,big,41200000,2252000.000000,2252000.000000,2252000.000000,6
584,9440063,0,16.272,little,82400000,1457917.695789,1197000.000000,1803000.000000,44
584,9440063,0,16.272,middle,41200000,2099442.290922,1491000.000000,2253000.000000,12
585,9440100,0,16.164,big,41204658,2252000.000000,2252000.000000,2252000.000000,6
585,9440100,0,16.164,little,82409316,1375010.786463,1197000.000000,1803000.000000,28
585,9440100,0,16.164,middle,41204658,2211959.750376,1999000.000000,2253000.000000,8
586,9440137,0,16.129,big,41200000,2238259.598568,1745000.000000,2252000.000000,8
586,9440137,0,16.129,little,82400000,1401538.950643,1197000.000000,1803000.000000,28
586,9440137,0,16.129,middle,41200000,2115923.228155,1491000.000000,2253000.000000,8
587,9440174,0,16.078,big,41200000,2252000.000000,2252000.000000,2252000.000000,6
587,9440174,0,16.078,little,82400000,1375751.518629,1197000.000000,1803000.000000,28
587,9440174,0,16.078,middle,41200000,2201933.355364,1663000.000000,2253000.000000,12
588,9440211,0,16.255,big,41200000,2252000.000000,2252000.000000,2252000.000000,6
588,9440211,0,16.255,little,82400000,1238955.955049,1197000.000000,1328000.000000,24
588,9440211,0,16.255,middle,41200000,1095229.746820,696000.000000,2253000.000000,12
589,9440248,0,16.244,big,41204060,2252000.000000,2252000.000000,2252000.000000,6
589,9440248,0,16.244,little,82408120,1242507.843911,1197000.000000,1328000.000000,16
589,9440248,0,16.244,middle,41204060,1659727.066653,1024000.000000,1836000.000000,10
590,9440285,0,16.177,big,41200000,2216768.789029,1106000.000000,2252000.000000,10
590,9440285,0,16.177,little,82400000,1362490.657148,1197000.000000,1803000.000000,28
590,9440285,0,16.177,middle,41200000,2096089.701553,1836000.000000,2253000.000000,10
591,9440322,0,16.16,big,41200000,2220176.370000,984000.000000,2252000.000000,10
591,9440322,0,16.16,little,82400000,1297681.606359,1197000.000000,1803000.000000,32
591,9440322,0,16.16,middle,41200000,932778.058762,400000.000000,2253000.000000,16
592,9440359,0,16.154,big,41200000,2206635.319612,2188000.000000,2252000.000000,6
592,9440359,0,16.154,little,82400000,1248941.723519,1197000.000000,1803000.000000,16
592,9440359,0,16.154,middle,41200000,1541901.629903,1491000.000000,1663000.000000,8
593,9440396,0,16.286,big,41200000,2216138.801990,1426000.000000,2252000.000000,12
593,9440396,0,16.286,little,82400000,1458270.515243,1197000.000000,1803000.000000,36
593,9440396,0,16.286,middle,41200000,2106878.815194,1663000.000000,2253000.000000,10
594,9440433,0,16.129,big,41200000,2239647.597209,1745000.000000,2252000.000000,10
594,9440433,0,16.129,little,82400000,1512614.927573,1328000.000000,1803000.000000,44
594,9440433,0,16.129,middle,41200000,1811005.770437,1328000.000000,2253000.000000,14
595,9440470,0,16.281,big,41200000,2252000.000000,2252000.000000,2252000.000000,6
595,9440470,0,16.281,little,82400000,1347218.129927,1197000.000000,1598000.000000,28
595,9440470,0,16.281,middle,41200000,1626197.268495,1024000.000000,2130000.000000,10
596,9440507,0,16.161,big,41200000,2191165.797937,1277000.000000,2252000.000000,8
596,9440507,0,16.161,little,82400000,1204672.109782,1098000.000000,1328000.000000,20
596,9440507,0,16.161,middle,41200000,1826664.902379,1024000.000000,2253000.000000,10
597,9440532,0,16.336,big,41200000,2252000.000000,2252000.000000,2252000.000000,6
597,9440532,0,16.336,little,82400000,1207880.370340,1197000.000000,1328000.000000,16
597,9440532,0,16.336,middle,41200000,1711126.815534,1663000.000000,2253000.000000,8
598,9440546,0,16.108,big,41205516,2163763.454582,2048000.000000,2188000.000000,12
598,9440546,0,16.108,little,82411032,1197000.000000,1197000.000000,1197000.000000,16
598,9440546,0,16.108,middle,41205516,1424859.815273,1328000.000000,1491000.000000,10
599,9440572,0,16.202,big,41200000,2233604.442718,2188000.000000,2252000.000000,8
599,9440572,0,16.202,little,82400000,1197000.000000,1197000.000000,1197000.000000,12
599,9440572,0,16.202,middle,41200000,1250463.337112,910000.000000,1491000.000000,10
600,9440591,0,16.322,big,41409356,2188000.000000,2188000.000000,2188000.000000,6
600,9440591,0,16.322,little,82818712,1197000.000000,1197000.000000,1197000.000000,12
600,9440591,0,16.322,middle,41409356,1342048.896269,1024000.000000,1491000.000000,8
601,9440628,0,16.134,big,41200000,2098242.200971,2048000.000000,2188000.000000,6
601,9440628,0,16.134,little,82400000,1197000.000000,1197000.000000,1197000.000000,8
601,9440628,0,16.134,middle,41200000,1938399.387354,1663000.000000,2130000.000000,6
602,9440665,0,16.176,big,41200000,2217139.730291,2048000.000000,2252000.000000,10
602,9440665,0,16.176,little,82400000,1231407.113956,1197000.000000,1598000.000000,20
602,9440665,0,16.176,middle,41200000,1341772.101408,1197000.000000,1836000.000000,12
603,9440702,0,16.186,big,41200000,2239669.351456,2188000.000000,2252000.000000,10
603,9440702,0,16.186,little,82400000,1405964.655194,1197000.000000,1598000.000000,44
603,9440702,0,16.186,middle,41200000,1331475.262767,1024000.000000,1836000.000000,14
604,9440739,0,16.15,big,41216976,2233963.503193,2188000.000000,2252000.000000,6
604,9440739,0,16.15,little,82433952,1198499.467295,1197000.000000,1328000.000000,12
