frame_token,pid,uid,process_name,expected_start_ns,expected_end_ns,actual_start_ns,actual_end_ns,frame_time_ms,jank_type,deadline_missed,window_start_ns,window_end_ns
9435831,600,[NULL],[NULL],949937733779992,949937750379992,949937734221732,949937750368827,16.147,None,False,949937731779992,949937752379992
9435844,600,[NULL],[NULL],949937767223218,949937783823218,949937767673067,949937783821871,16.149,None,False,949937765223218,949937785823218
9435881,600,[NULL],[NULL],949937800665820,949937817265820,949937801096366,949937817277193,16.181,None,False,949937798665820,949937819277193
9435918,600,[NULL],[NULL],949937834108591,949937850708591,949937834626112,949937850720024,16.094,None,False,949937832108591,949937852720024
9435955,600,[NULL],[NULL],949937867553155,949937884153155,949937868102551,949937884176526,16.074,None,False,949937865553155,949937886176526
9435992,600,[NULL],[NULL],949937900996372,949937917596372,949937901293550,949937917595959,16.302,None,False,949937898996372,949937919596372
9436029,600,[NULL],[NULL],949937934445063,949937951045063,949937934881401,949937951069633,16.188,None,False,949937932445063,949937953069633
9436066,600,[NULL],[NULL],949937967887414,949937984487414,949937968310315,949937984492037,16.182,None,False,949937965887414,949937986492037
9436103,600,[NULL],[NULL],949938001337478,949938017937478,949938001619071,949938017937064,16.318,None,False,949937999337478,949938019937478
9436141,600,[NULL],[NULL],949938034780084,949938051380084,949938035217785,949938051403983,16.186,None,False,949938032780084,949938053403983
9436179,600,[NULL],[NULL],949938068222642,949938084822642,949938068700614,949938084915336,16.215,None,False,949938066222642,949938086915336
9436217,600,[NULL],[NULL],949938101667667,949938118267667,949938102081189,949938118288383,16.207,None,False,949938099667667,949938120288383
9436255,600,[NULL],[NULL],949938135128398,949938151728398,949938135555228,949938151764620,16.209,None,False,949938133128398,949938153764620
9436274,600,[NULL],[NULL],949938151849917,949938168449917,949938152137871,949938168444023,16.306,None,False,949938149849917,949938170449917
9436311,600,[NULL],[NULL],949938185299685,949938201899685,949938185712822,949938201898817,16.186,None,False,949938183299685,949938203899685
9436348,600,[NULL],[NULL],949938218741048,949938235341048,949938219149548,949938235344087,16.195,None,False,949938216741048,949938237344087
9436385,600,[NULL],[NULL],949938252206073,949938268806073,949938252622856,949938268781873,16.159,None,False,949938250206073,949938270806073
9436422,600,[NULL],[NULL],949938285650033,949938302250033,949938285956230,949938302223604,16.267,None,False,949938283650033,949938304250033
9436459,600,[NULL],[NULL],949938319093309,949938335693309,949938319483654,949938335662365,16.179,None,False,949938317093309,949938337693309
9436496,600,[NULL],[NULL],949938352535455,949938369135455,949938352890556,949938369112399,16.222,None,False,949938350535455,949938371135455
9436533,600,[NULL],[NULL],949938385976024,949938402576024,949938386465100,949938402547335,16.082,None,False,949938383976024,949938404576024
9436570,600,[NULL],[NULL],949938419417138,949938436017138,949938419973523,949938436012057,16.039,None,False,949938417417138,949938438017138
9436583,600,[NULL],[NULL],949938452854800,949938469454800,949938453303561,949938469448743,16.145,None,False,949938450854800,949938471454800
9436596,600,[NULL],[NULL],949938486297799,949938502897799,949938486785291,949938502883598,16.098,None,False,949938484297799,949938504897799
9436621,600,[NULL],[NULL],949938519740064,949938536340064,949938520211642,949938536319470,16.108,None,False,949938517740064,949938538340064
9436658,600,[NULL],[NULL],949938553180056,949938569780056,949938553661268,949938569766045,16.105,None,False,949938551180056,949938571780056
9436695,600,[NULL],[NULL],949938586619695,949938603219695,949938587041558,949938603221123,16.18,None,False,949938584619695,949938605221123
9436732,600,[NULL],[NULL],949938620056941,949938636656941,949938620470757,949938636650200,16.179,None,False,949938618056941,949938638656941
9436769,600,[NULL],[NULL],949938653500269,949938670100269,949938653954969,949938670089978,16.135,None,False,949938651500269,949938672100269
9436806,600,[NULL],[NULL],949938686937863,949938703537863,949938687529391,949938703540052,16.011,None,False,949938684937863,949938705540052
9436843,600,[NULL],[NULL],949938720374711,949938736974711,949938720845594,949938736979138,16.134,None,False,949938718374711,949938738979138
9436880,600,[NULL],[NULL],949938753816082,949938770416082,949938754236789,949938770414035,16.177,None,False,949938751816082,949938772416082
9436917,600,[NULL],[NULL],949938787265388,949938803865388,949938787708916,949938803856662,16.148,None,False,949938785265388,949938805865388
9436954,600,[NULL],[NULL],949938820705186,949938837305186,949938821044568,949938837298312,16.254,None,False,949938818705186,949938839305186
9436991,600,[NULL],[NULL],949938854149250,949938870749250,949938854570814,949938870747043,16.176,None,False,949938852149250,949938872749250
9437028,600,[NULL],[NULL],949938887588449,949938904188449,949938888081474,949938904179456,16.098,None,False,949938885588449,949938906188449
9437065,600,[NULL],[NULL],949938921030663,949938937630663,949938921468193,949938937630058,16.162,None,False,949938919030663,949938939630663
9437102,600,[NULL],[NULL],949938954471090,949938971071090,949938954890109,949938971065402,16.175,None,False,949938952471090,949938973071090
9437139,600,[NULL],[NULL],949938987912956,949939004512956,949938988314995,949939004536227,16.221,None,False,949938985912956,949939006536227
9437176,600,[NULL],[NULL],949939021353010,949939037953010,949939021720757,949939037960421,16.24,None,False,949939019353010,949939039960421
9437201,600,[NULL],[NULL],949939054798593,949939071398593,949939055102022,949939071398856,16.297,None,False,949939052798593,949939073398856
9437239,600,[NULL],[NULL],949939088241313,949939104841313,949939088735364,949939104849174,16.114,None,False,949939086241313,949939106849174
9437277,600,[NULL],[NULL],949939121682100,949939138282100,949939122118625,949939138286715,16.168,None,False,949939119682100,949939140286715
9437296,600,[NULL],[NULL],949939138406246,949939155006246,949939138738945,949939155016981,16.278,None,False,949939136406246,949939157016981
9437333,600,[NULL],[NULL],949939171849733,949939188449733,949939172169244,949939188451470,16.282,None,False,949939169849733,949939190451470
9437370,600,[NULL],[NULL],949939205294236,949939221894236,949939205569308,949939221918551,16.349,None,False,949939203294236,949939223918551
9437407,600,[NULL],[NULL],949939238736394,949939255336394,949939239070813,949939255346611,16.276,None,False,949939236736394,949939257346611
9437432,600,[NULL],[NULL],949939272184267,949939288784267,949939272521620,949939288789849,16.268,None,False,949939270184267,949939290789849
9437445,600,[NULL],[NULL],949939305630328,949939322230328,949939306039808,949939322219902,16.18,None,False,949939303630328,949939324230328
9437482,600,[NULL],[NULL],949939339074635,949939355674635,949939339479180,949939355658054,16.179,None,False,949939337074635,949939357674635
9437519,600,[NULL],[NULL],949939372516284,949939389116284,949939372932101,949939389091525,16.159,None,False,949939370516284,949939391116284
9437556,600,[NULL],[NULL],949939405957612,949939422557612,949939406368503,949939422537855,16.169,None,False,949939403957612,949939424557612
9437593,600,[NULL],[NULL],949939439396625,949939455996625,949939439959812,949939455963311,16.003,None,False,949939437396625,949939457996625
9437630,600,[NULL],[NULL],949939472835786,949939489435786,949939473246595,949939489402763,16.156,None,False,949939470835786,949939491435786
9437667,600,[NULL],[NULL],949939506271271,949939522871271,949939506698540,949939522851738,16.153,None,False,949939504271271,949939524871271
9437704,600,[NULL],[NULL],949939539706203,949939556306203,949939540142998,949939556288628,16.146,None,False,949939537706203,949939558306203
9437741,600,[NULL],[NULL],949939573144138,949939589744138,949939573582614,949939589725477,16.143,None,False,949939571144138,949939591744138
9437778,600,[NULL],[NULL],949939606579747,949939623179747,949939607022555,949939623156426,16.134,None,False,949939604579747,949939625179747
9437815,600,[NULL],[NULL],949939640015586,949939656615586,949939640483778,949939656591973,16.108,None,False,949939638015586,949939658615586
9437852,600,[NULL],[NULL],949939673448412,949939690048412,949939673869357,949939690018202,16.149,None,False,949939671448412,949939692048412
9437877,600,[NULL],[NULL],949939706884596,949939723484596,949939707275159,949939723469943,16.195,None,False,949939704884596,949939725484596
9437914,600,[NULL],[NULL],949939740315911,949939756915911,949939740725802,949939756903822,16.178,None,False,949939738315911,949939758915911
9437951,600,[NULL],[NULL],949939773750365,949939790350365,949939774175876,949939790338026,16.162,None,False,949939771750365,949939792350365
9437988,600,[NULL],[NULL],949939807184972,949939823784972,949939807711480,949939823791314,16.08,None,False,949939805184972,949939825791314
9438025,600,[NULL],[NULL],949939840618268,949939857218268,949939841010594,949939857223972,16.213,None,False,949939838618268,949939859223972
9438062,600,[NULL],[NULL],949939874056317,949939890656317,949939874446058,949939890664564,16.219,None,False,949939872056317,949939892664564
9438099,600,[NULL],[NULL],949939907492375,949939924092375,949939907958916,949939924109388,16.15,None,False,949939905492375,949939926109388
9438136,600,[NULL],[NULL],949939940932634,949939957532634,949939941371677,949939957539606,16.168,None,False,949939938932634,949939959539606
9438173,600,[NULL],[NULL],949939974373270,949939990973270,949939974805840,949939990981743,16.176,None,False,949939972373270,949939992981743
9438198,600,[NULL],[NULL],949940007812875,949940024412875,949940008345636,949940024418959,16.073,None,False,949940005812875,949940026418959
9438211,600,[NULL],[NULL],949940041252507,949940057852507,949940041638929,949940057836480,16.198,None,False,949940039252507,949940059852507
9438224,600,[NULL],[NULL],949940074692009,949940091292009,949940074953057,949940091279880,16.327,None,False,949940072692009,949940093292009
9438262,600,[NULL],[NULL],949940108126417,949940124726417,949940108518691,949940124784682,16.266,None,False,949940106126417,949940126784682
9438288,600,[NULL],[NULL],949940141563356,949940158163356,949940141998263,949940158141371,16.143,None,False,949940139563356,949940160163356
9438302,600,[NULL],[NULL],949940175013383,949940191613383,949940175479750,949940191580621,16.101,None,False,949940173013383,949940193613383
9438328,600,[NULL],[NULL],949940208445063,949940225045063,949940208907525,949940225013929,16.106,None,False,949940206445063,949940227045063
9438347,600,[NULL],[NULL],949940225159550,949940241759550,949940225569798,949940241722223,16.152,None,False,949940223159550,949940243759550
9438384,600,[NULL],[NULL],949940258592951,949940275192951,949940259003147,949940275164849,16.162,None,False,949940256592951,949940277192951
9438421,600,[NULL],[NULL],949940292024593,949940308624593,949940292360202,949940308594699,16.234,None,False,949940290024593,949940310624593
9438458,600,[NULL],[NULL],949940325456875,949940342056875,949940325821912,949940342037895,16.216,None,False,949940323456875,949940344056875
9438495,600,[NULL],[NULL],949940358887590,949940375487590,949940359317355,949940375471734,16.154,None,False,949940356887590,949940377487590
9438532,600,[NULL],[NULL],949940392318304,949940408918304,949940392604465,949940408905206,16.301,None,False,949940390318304,949940410918304
9438569,600,[NULL],[NULL],949940425749991,949940442349991,949940426200208,949940442358086,16.158,None,False,949940423749991,949940444358086
9438606,600,[NULL],[NULL],949940459181258,949940475781258,949940459644545,949940475775445,16.131,None,False,949940457181258,949940477781258
9438643,600,[NULL],[NULL],949940492615690,949940509215690,949940493068780,949940509239882,16.171,None,False,949940490615690,949940511239882
9438680,600,[NULL],[NULL],949940526048101,949940542648101,949940526578220,949940542639337,16.061,None,False,949940524048101,949940544648101
9438717,600,[NULL],[NULL],949940559486386,949940576086386,949940559993178,949940576076470,16.083,None,False,949940557486386,949940578086386
9438754,600,[NULL],[NULL],949940592917294,949940609517294,949940593288832,949940609492160,16.203,None,False,949940590917294,949940611517294
9438791,600,[NULL],[NULL],949940626350238,949940642950238,949940626764703,949940642937921,16.173,None,False,949940624350238,949940644950238
9438828,600,[NULL],[NULL],949940659778312,949940676378312,949940660208306,949940676362522,16.154,None,False,949940657778312,949940678378312
9438865,600,[NULL],[NULL],949940693210394,949940709810394,949940693545871,949940709795627,16.25,None,False,949940691210394,949940711810394
9438902,600,[NULL],[NULL],949940726640940,949940743240940,949940727151951,949940743229465,16.078,None,False,949940724640940,949940745240940
9438939,600,[NULL],[NULL],949940760069437,949940776669437,949940760547011,949940776670749,16.124,None,False,949940758069437,949940778670749
9438976,600,[NULL],[NULL],949940793499177,949940810099177,949940793912571,949940810103814,16.191,None,False,949940791499177,949940812103814
9439013,600,[NULL],[NULL],949940826940334,949940843540334,949940827417495,949940843551609,16.134,None,False,949940824940334,949940845551609
9439050,600,[NULL],[NULL],949940860372114,949940876972114,949940860794082,949940876981785,16.188,None,False,949940858372114,949940878981785
9439087,600,[NULL],[NULL],949940893807966,949940910407966,949940894227878,949940910413222,16.185,None,False,949940891807966,949940912413222
9439124,600,[NULL],[NULL],949940927242464,949940943842464,949940927587986,949940943845066,16.257,None,False,949940925242464,949940945845066
9439161,600,[NULL],[NULL],949940960675479,949940977275479,949940961100925,949940977284804,16.184,None,False,949940958675479,949940979284804
9439198,600,[NULL],[NULL],949940994108681,949941010708681,949940994226169,949941010746352,16.52,None,False,949940992108681,949941012746352
9439236,600,[NULL],[NULL],949941027542525,949941044142525,949941027999240,949941044196262,16.197,None,False,949941025542525,949941046196262
9439274,600,[NULL],[NULL],949941060983420,949941077583420,949941061473363,949941077627008,16.154,None,False,949941058983420,949941079627008
9439312,600,[NULL],[NULL],949941094427278,949941111027278,949941094787326,949941111062513,16.275,None,False,949941092427278,949941113062513
9439350,600,[NULL],[NULL],949941127869433,949941144469433,949941128222019,949941144513930,16.292,None,False,949941125869433,949941146513930
9439387,600,[NULL],[NULL],949941161313750,949941177913750,949941161627496,949941177964044,16.337,None,False,949941159313750,949941179964044
9439425,600,[NULL],[NULL],949941194759227,949941211359227,949941195249241,949941211410699,16.161,None,False,949941192759227,949941213410699
9439462,600,[NULL],[NULL],949941228211141,949941244811141,949941228438979,949941244850519,16.412,None,False,949941226211141,949941246850519
9439481,600,[NULL],[NULL],949941244940951,949941261540951,949941245399672,949941261565240,16.166,None,False,949941242940951,949941263565240
9439537,600,[NULL],[NULL],949941295109714,949941311709714,949941295514662,949941311744724,16.23,None,False,949941293109714,949941313744724
9439544,600,[NULL],[NULL],949941311834974,949941328434974,949941312255711,949941328453425,16.198,None,False,949941309834974,949941330453425
9439557,600,[NULL],[NULL],949941345284934,949941361884934,949941345721002,949941361910170,16.189,None,False,949941343284934,949941363910170
9439582,600,[NULL],[NULL],949941378731144,949941395331144,949941379177098,949941395352432,16.175,None,False,949941376731144,949941397352432
9439619,600,[NULL],[NULL],949941412179617,949941428779617,949941412607273,949941428794000,16.187,None,False,949941410179617,949941430794000
9439656,600,[NULL],[NULL],949941445627408,949941462227408,949941446073175,949941462246799,16.174,None,False,949941443627408,949941464246799
9439693,600,[NULL],[NULL],949941479074791,949941495674791,949941479621799,949941495717299,16.096,None,False,949941477074791,949941497717299
9439730,600,[NULL],[NULL],949941512523243,949941529123243,949941512965224,949941529145196,16.18,None,False,949941510523243,949941531145196
9439767,600,[NULL],[NULL],949941545978625,949941562578625,949941546474095,949941562570937,16.097,None,False,949941543978625,949941564578625
9439804,600,[NULL],[NULL],949941579428472,949941596028472,949941580118829,949941596012791,15.894,None,False,949941577428472,949941598028472
9439841,600,[NULL],[NULL],949941612872596,949941629472596,949941613328343,949941629455703,16.127,None,False,949941610872596,949941631472596
9439878,600,[NULL],[NULL],949941646314500,949941662914500,949941646742039,949941662905247,16.163,None,False,949941644314500,949941664914500
9439915,600,[NULL],[NULL],949941679755385,949941696355385,949941680208347,949941696341811,16.133,None,False,949941677755385,949941698355385
9439952,600,[NULL],[NULL],949941713199715,949941729799715,949941713709161,949941729781224,16.072,None,False,949941711199715,949941731799715
9439989,600,[NULL],[NULL],949941746643050,949941763243050,949941747118179,949941763222956,16.105,None,False,949941744643050,949941765243050
9440026,600,[NULL],[NULL],949941780083999,949941796683999,949941780556003,949941796671319,16.115,None,False,949941778083999,949941798683999
9440063,600,[NULL],[NULL],949941813523211,949941830123211,949941813833185,949941830105076,16.272,None,False,949941811523211,949941832123211
9440100,600,[NULL],[NULL],949941846964458,949941863564458,949941847402317,949941863566787,16.164,None,False,949941844964458,949941865566787
9440137,600,[NULL],[NULL],949941880404191,949941897004191,949941880871678,949941897000950,16.129,None,False,949941878404191,949941899004191
9440174,600,[NULL],[NULL],949941913848498,949941930448498,949941914358209,949941930436497,16.078,None,False,949941911848498,949941932448498
9440211,600,[NULL],[NULL],949941947290442,949941963890442,949941947634658,949941963889581,16.255,None,False,949941945290442,949941965890442
9440248,600,[NULL],[NULL],949941980729202,949941997329202,949941981086888,949941997331232,16.244,None,False,949941978729202,949941999331232
9440285,600,[NULL],[NULL],949942014172443,949942030772443,949942014585341,949942030762750,16.177,None,False,949942012172443,949942032772443
9440322,600,[NULL],[NULL],949942047613498,949942064213498,949942048048476,949942064208632,16.16,None,False,949942045613498,949942066213498
9440359,600,[NULL],[NULL],949942081053305,949942097653305,949942081491062,949942097645318,16.154,None,False,949942079053305,949942099653305
9440396,600,[NULL],[NULL],949942114493960,949942131093960,949942114796523,949942131082127,16.286,None,False,949942112493960,949942133093960
9440433,600,[NULL],[NULL],949942147933078,949942164533078,949942148387303,949942164516575,16.129,None,False,949942145933078,949942166533078
9440470,600,[NULL],[NULL],949942181372254,949942197972254,949942181689467,949942197970310,16.281,None,False,949942179372254,949942199972254
9440507,600,[NULL],[NULL],949942214813648,949942231413648,949942215251358,949942231412043,16.161,None,False,949942212813648,949942233413648
9440532,600,[NULL],[NULL],949942248256524,949942264856524,949942248508031,949942264843643,16.336,None,False,949942246256524,949942266856524
9440546,600,[NULL],[NULL],949942281697468,949942298297468,949942282192357,949942298300226,16.108,None,False,949942279697468,949942300300226
9440572,600,[NULL],[NULL],949942315135944,949942331735944,949942315533015,949942331734919,16.202,None,False,949942313135944,949942333735944
9440591,600,[NULL],[NULL],949942331856901,949942348456901,949942332239191,949942348561579,16.322,None,False,949942329856901,949942350561579
9440628,600,[NULL],[NULL],949942365298538,949942381898538,949942365752944,949942381886896,16.134,None,False,949942363298538,949942383898538
9440665,600,[NULL],[NULL],949942398760485,949942415360485,949942399143203,949942415319188,16.176,None,False,949942396760485,949942417360485
9440702,600,[NULL],[NULL],949942432197469,949942448797469,949942432574599,949942448760228,16.186,None,False,949942430197469,949942450797469
9440739,600,[NULL],[NULL],949942465632331,949942482232331,949942466090673,949942482240819,16.15,None,False,949942463632331,949942484240819
9440752,600,[NULL],[NULL],949942499067967,949942515667967,949942499484756,949942515633315,16.149,None,False,949942497067967,949942517667967
9440765,600,[NULL],[NULL],949942532511123,949942549111123,949942532984186,949942549068984,16.085,None,False,949942530511123,949942551111123
9440778,600,[NULL],[NULL],949942565945950,949942582545950,949942566352961,949942582519221,16.166,None,False,949942563945950,949942584545950
9440791,600,[NULL],[NULL],949942599379296,949942615979296,949942599653905,949942615939265,16.285,None,False,949942597379296,949942617979296
9440828,600,[NULL],[NULL],949942632814502,949942649414502,949942633163466,949942649394708,16.231,None,False,949942630814502,949942651414502
9440841,600,[NULL],[NULL],949942666246831,949942682846831,949942666677628,949942682887548,16.21,None,False,949942664246831,949942684887548
9440854,600,[NULL],[NULL],949942699683286,949942716283286,949942700105362,949942716268773,16.163,None,False,949942697683286,949942718283286
9440867,600,[NULL],[NULL],949942733130557,949942749730557,949942733576837,949942749696303,16.119,None,False,949942731130557,949942751730557
9440880,600,[NULL],[NULL],949942766564867,949942783164867,949942767033218,949942783165582,16.132,None,False,949942764564867,949942785165582
9440893,600,[NULL],[NULL],949942799996379,949942816596379,949942800468602,949942816563003,16.094,None,False,949942797996379,949942818596379
9440930,600,[NULL],[NULL],949942833434273,949942850034273,949942833861261,949942849983209,16.122,None,False,949942831434273,949942852034273
9440967,600,[NULL],[NULL],949942866862454,949942883462454,949942867346734,949942883453058,16.106,None,False,949942864862454,949942885462454
9441004,600,[NULL],[NULL],949942900288550,949942916888550,949942900710139,949942916885107,16.175,None,False,949942898288550,949942918888550
9441041,600,[NULL],[NULL],949942933722848,949942950322848,949942934235691,949942950315729,16.08,None,False,949942931722848,949942952322848
9441078,600,[NULL],[NULL],949942967154981,949942983754981,949942967512954,949942983773818,16.261,None,False,949942965154981,949942985773818
9441115,600,[NULL],[NULL],949943000588029,949943017188029,949943000857721,949943017201634,16.344,None,False,949942998588029,949943019201634
9441152,600,[NULL],[NULL],949943034025338,949943050625338,949943034479385,949943050653417,16.174,None,False,949943032025338,949943052653417
9441189,600,[NULL],[NULL],949943067474885,949943084074885,949943068008194,949943084074031,16.066,None,False,949943065474885,949943086074885
9441226,600,[NULL],[NULL],949943100914307,949943117514307,949943101359186,949943117508967,16.15,None,False,949943098914307,949943119514307
9441264,600,[NULL],[NULL],949943134349117,949943150949117,949943134781753,949943150954157,16.172,None,False,949943132349117,949943152954157
9441301,600,[NULL],[NULL],949943167783769,949943184383769,949943168224543,949943184392267,16.168,None,False,949943165783769,949943186392267
9441338,600,[NULL],[NULL],949943201225884,949943217825884,949943201712377,949943217840592,16.128,None,False,949943199225884,949943219840592
9441375,600,[NULL],[NULL],949943234662667,949943251262667,949943235006484,949943251269871,16.263,None,False,949943232662667,949943253269871
9441412,600,[NULL],[NULL],949943268101365,949943284701365,949943268487360,949943284702041,16.215,None,False,949943266101365,949943286702041
9441449,600,[NULL],[NULL],949943301539797,949943318139797,949943301935521,949943318143244,16.208,None,False,949943299539797,949943320143244
9441486,600,[NULL],[NULL],949943334974587,949943351574587,949943335429906,949943351581314,16.151,None,False,949943332974587,949943353581314
9441523,600,[NULL],[NULL],949943368412130,949943385012130,949943368826512,949943385043349,16.217,None,False,949943366412130,949943387043349
9441560,600,[NULL],[NULL],949943401857473,949943418457473,949943402280655,949943418471125,16.19,None,False,949943399857473,949943420471125
9441597,600,[NULL],[NULL],949943435301630,949943451901630,949943435640233,949943451930150,16.29,None,False,949943433301630,949943453930150
9441634,600,[NULL],[NULL],949943468741868,949943485341868,949943469033828,949943485349217,16.315,None,False,949943466741868,949943487349217
9441672,600,[NULL],[NULL],949943502190488,949943518790488,949943502657079,949943518795507,16.138,None,False,949943500190488,949943520795507
9441710,600,[NULL],[NULL],949943535629573,949943552229573,949943536080256,949943552250869,16.171,None,False,949943533629573,949943554250869
9441729,600,[NULL],[NULL],949943552348096,949943568948096,949943552695410,949943568960058,16.265,None,False,949943550348096,949943570960058
9441766,600,[NULL],[NULL],949943585792963,949943602392963,949943586201961,949943602395320,16.193,None,False,949943583792963,949943604395320
9441803,600,[NULL],[NULL],949943619234619,949943635834619,949943619661880,949943635857111,16.195,None,False,949943617234619,949943637857111
9441840,600,[NULL],[NULL],949943652674201,949943669274201,949943653064875,949943669310765,16.246,None,False,949943650674201,949943671310765
9441896,600,[NULL],[NULL],949943702840874,949943719440874,949943703168879,949943719468602,16.3,None,False,949943700840874,949943721468602
9441915,600,[NULL],[NULL],949943719568632,949943736168632,949943720049250,949943736186904,16.138,None,False,949943717568632,949943738186904
9441952,600,[NULL],[NULL],949943753017054,949943769617054,949943753434341,949943769647435,16.213,None,False,949943751017054,949943771647435
9441989,600,[NULL],[NULL],949943786462494,949943803062494,949943786756566,949943803077530,16.321,None,False,949943784462494,949943805077530
9442026,600,[NULL],[NULL],949943819911113,949943836511113,949943820322688,949943836492244,16.17,None,False,949943817911113,949943838511113
9442063,600,[NULL],[NULL],949943853357385,949943869957385,949943853710912,949943869945002,16.234,None,False,949943851357385,949943871957385
9442100,600,[NULL],[NULL],949943886797241,949943903397241,949943887265112,949943903383967,16.119,None,False,949943884797241,949943905397241
9442137,600,[NULL],[NULL],949943920240509,949943936840509,949943920743302,949943936824479,16.081,None,False,949943918240509,949943938840509
9442174,600,[NULL],[NULL],949943953681573,949943970281573,949943954071590,949943970263037,16.191,None,False,949943951681573,949943972281573
9442211,600,[NULL],[NULL],949943987121020,949944003721020,949943987427668,949944003684504,16.257,None,False,949943985121020,949944005721020
9442248,600,[NULL],[NULL],949944020559726,949944037159726,949944020986099,949944037106420,16.12,None,False,949944018559726,949944039159726
9442285,600,[NULL],[NULL],949944053993357,949944070593357,949944054447281,949944070549088,16.102,None,False,949944051993357,949944072593357
9442322,600,[NULL],[NULL],949944087425533,949944104025533,949944087777359,949944103960342,16.183,None,False,949944085425533,949944106025533
9442359,600,[NULL],[NULL],949944120856664,949944137456664,949944121354955,949944137389420,16.034,None,False,949944118856664,949944139456664
9442372,600,[NULL],[NULL],949944154284857,949944170884857,949944154730159,949944170821142,16.091,None,False,949944152284857,949944172884857
9442385,600,[NULL],[NULL],949944187708411,949944204308411,949944188234064,949944204249974,16.016,None,False,949944185708411,949944206308411
9442398,600,[NULL],[NULL],949944221132272,949944237732272,949944221673681,949944237683528,16.01,None,False,949944219132272,949944239732272
9442423,600,[NULL],[NULL],949944254556549,949944271156549,949944255004166,949944271099625,16.095,None,False,949944252556549,949944273156549
9442460,600,[NULL],[NULL],949944287979396,949944304579396,949944288439916,949944304539362,16.099,None,False,949944285979396,949944306579396
9442497,600,[NULL],[NULL],949944321397378,949944337997378,949944321671646,949944337973485,16.302,None,False,949944319397378,949944339997378
9442534,600,[NULL],[NULL],949944354819975,949944371419975,949944355206639,949944371393936,16.187,None,False,949944352819975,949944373419975
9442571,600,[NULL],[NULL],949944388245124,949944404845124,949944388626520,949944404827489,16.201,None,False,949944386245124,949944406845124
9442608,600,[NULL],[NULL],949944421669036,949944438269036,949944422090267,949944438257299,16.167,None,False,949944419669036,949944440269036
9442645,600,[NULL],[NULL],949944455093211,949944471693211,949944455587133,949944471693904,16.107,None,False,949944453093211,949944473693904
9442682,600,[NULL],[NULL],949944488520795,949944505120795,949944488962703,949944505117407,16.155,None,False,949944486520795,949944507120795
9442719,600,[NULL],[NULL],949944521949409,949944538549409,949944522337743,949944538544164,16.206,None,False,949944519949409,949944540549409
9442756,600,[NULL],[NULL],949944555374688,949944571974688,949944555707658,949944571978817,16.271,None,False,949944553374688,949944573978817
9442794,600,[NULL],[NULL],949944588801711,949944605401711,949944589247493,949944605460505,16.213,None,False,949944586801711,949944607460505
9442831,600,[NULL],[NULL],949944622230883,949944638830883,949944622525365,949944638864273,16.339,None,False,949944620230883,949944640864273
9442850,600,[NULL],[NULL],949944638957692,949944655557692,949944639352921,949944655574315,16.221,None,False,949944636957692,949944657574315
9442887,600,[NULL],[NULL],949944672394043,949944688994043,949944672639908,949944689028824,16.389,None,False,949944670394043,949944691028824
9442924,600,[NULL],[NULL],949944705828220,949944722428220,949944706259170,949944722442683,16.184,None,False,949944703828220,949944724442683
9442961,600,[NULL],[NULL],949944739266533,949944755866533,949944739760717,949944755882462,16.122,None,False,949944737266533,949944757882462
9442998,600,[NULL],[NULL],949944772702402,949944789302402,949944773026097,949944789315241,16.289,None,False,949944770702402,949944791315241
9443035,600,[NULL],[NULL],949944806138317,949944822738317,949944806608130,949944822755998,16.148,None,False,949944804138317,949944824755998
9443072,600,[NULL],[NULL],949944839573984,949944856173984,949944840023412,949944856191747,16.168,None,False,949944837573984,949944858191747
9443109,600,[NULL],[NULL],949944873011377,949944889611377,949944873352514,949944889711523,16.359,None,False,949944871011377,949944891711523
9443146,600,[NULL],[NULL],949944906448911,949944923048911,949944906842789,949944923057918,16.215,None,False,949944904448911,949944925057918
9443183,600,[NULL],[NULL],949944939905514,949944956505514,949944940325536,949944956480444,16.155,None,False,949944937905514,949944958505514
9443220,600,[NULL],[NULL],949944973339743,949944989939743,949944973846370,949944989943741,16.097,None,False,949944971339743,949944991943741
9443257,600,[NULL],[NULL],949945006772191,949945023372191,949945007150407,949945023342587,16.192,None,False,949945004772191,949945025372191
9443294,600,[NULL],[NULL],949945040211494,949945056811494,949945040642187,949945056776423,16.134,None,False,949945038211494,949945058811494
9443331,600,[NULL],[NULL],949945073641067,949945090241067,949945074051164,949945090217749,16.167,None,False,949945071641067,949945092241067
9443368,600,[NULL],[NULL],949945107070772,949945123670772,949945107496150,949945123657812,16.162,None,False,949945105070772,949945125670772
9443405,600,[NULL],[NULL],949945140501806,949945157101806,949945140943660,949945157083838,16.14,None,False,949945138501806,949945159101806
9443442,600,[NULL],[NULL],949945173934546,949945190534546,949945174413304,949945190532893,16.12,None,False,949945171934546,949945192534546
9443479,600,[NULL],[NULL],949945207364187,949945223964187,949945207811946,949945223977595,16.166,None,False,949945205364187,949945225977595
9443516,600,[NULL],[NULL],949945240796072,949945257396072,949945241240453,949945257391373,16.151,None,False,949945238796072,949945259396072
9443553,600,[NULL],[NULL],949945274229922,949945290829922,949945274647518,949945290866350,16.219,None,False,949945272229922,949945292866350
9443590,600,[NULL],[NULL],949945307665153,949945324265153,949945308138606,949945324281266,16.143,None,False,949945305665153,949945326281266
